EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,LocationType,FIPS
942741597,2018,990,NON-PROFIT HOUSING ASSOCIATION OF,CA,5,L,L1950,FALSE,FALSE,1651253,11,2264453,1633554,223170.96000000002,F,FALSE,TRUE,94104,Metropolitan,06075
942282759,2019,990,FOUNDATION FOR NATIONAL PROGRESS,CA,7,W,W03,FALSE,FALSE,17418736,142,17578638,4994170,300899.95,F,FALSE,TRUE,94108,Metropolitan,06075
753217508,2018,990,INTERNATIONAL FUNDERS FOR,CA,6,Q,Q19,FALSE,FALSE,501199,2,379307,318717,121989.53000000001,F,FALSE,TRUE,94129,Metropolitan,06075
942927405,2018,990,SAN FRANCISCO AIDS FOUNDATION,CA,4,G,G81,FALSE,FALSE,44223137,261,51872527,32196629,427541.60000000003,M,FALSE,TRUE,94103,Metropolitan,06075
943258815,2019,990,BAYKIDS,CA,1,A,A1165,FALSE,FALSE,169008,1,159523,214460,51458.9,M,FALSE,TRUE,94129,Metropolitan,06075
205014628,2019,990,MYOTONIC DYSTROPHY FOUNDATION INC,CA,4,G,G20,FALSE,FALSE,2248284,5,2537355,3955407,270798.51,F,FALSE,TRUE,94129,Metropolitan,06075
320001315,2018,990,CALIFORNIA TEACHER DEVELOPMENT,CA,7,S,S20,FALSE,FALSE,1147209,6,1331771,712579,192038.38,F,FALSE,TRUE,94129,Metropolitan,06075
943189424,2017,990,SAN FRANCISCO GENERAL HOSPITAL,CA,4,E,E1186,FALSE,FALSE,11671046,18,28421721,95100315,320016.37,F,FALSE,TRUE,94141,Metropolitan,06075
942897258,2018,990,SAN FRANCISCO COMMUNITY CLINIC,CA,4,E,E0132,FALSE,FALSE,10018668,22,10098285,2729227,234545.11000000002,F,FALSE,TRUE,94133,Metropolitan,06075
942581415,2018,990,LAWYERS COMMITTEE FOR CIVIL RIGHTS OF,CA,5,I,I80,FALSE,FALSE,2630799,28,2476709,2196139,225452.33000000002,F,FALSE,TRUE,94105,Metropolitan,06075
943042571,2018,990,YERBA BUENA CENTER FOR THE ARTS,CA,1,A,A20,FALSE,FALSE,15439203,707,24791219,17216905,275708.96,F,FALSE,TRUE,94103,Metropolitan,06075
237408479,2018,990,SAN FRANCISCO CONTEMPORARY MUSIC PLAYERS,CA,1,A,A68,FALSE,FALSE,414929,25,286980,1419611,102563.55,F,FALSE,TRUE,94111,Metropolitan,06075
946135772,2018,990,AMERICAN CONSERVATORY THEATRE FOUNDATION,CA,1,A,A65,FALSE,FALSE,26009426,761,22544027,96441278,175668.76,F,FALSE,TRUE,94108,Metropolitan,06075
942403876,2018,990,BAY AREA VIDEO COALITION INC,CA,1,A,A31,FALSE,FALSE,3724914,54,2859376,1133507,66164.09000000001,M,FALSE,TRUE,94110,Metropolitan,06075
464746592,2018,990,NOORA HEALTH,CA,4,E,E60,FALSE,FALSE,1558513,4,1299776,2543442,94356.94,U,FALSE,TRUE,94115,Metropolitan,06075
942985244,2018,990,HOMEBRIDGE INC,CA,5,P,P44,FALSE,FALSE,26850872,642,26738389,4122591,257071.05000000002,M,FALSE,TRUE,94103,Metropolitan,06075
943337955,2018,990,OPENHOUSE,CA,5,L,L22,FALSE,FALSE,2259692,24,5366550,7104588,192188.80000000002,F,FALSE,TRUE,94102,Metropolitan,06075
912002481,2018,990,BOYS HOPE GIRLS HOPE OF SAN,CA,5,P,P70,FALSE,FALSE,842039,5,836922,29451,98011.71,F,FALSE,TRUE,94134,Metropolitan,06075
942938597,2018,990,CALIFORNIA ACADEMY OF FAMILY PHYSICIANS,CA,4,H,H99,FALSE,FALSE,890549,0,480109,3330138,205815.98,F,FALSE,TRUE,94109,Metropolitan,06075
208672843,2017,990,NETROOTS FOUNDATION,MO,1,A,A99,FALSE,FALSE,798929,0,799960,230452,127245.51000000001,M,FALSE,TRUE,64112,Metropolitan,06075
941415287,2018,990,THE ARC SAN FRANCISCO,CA,5,P,P82,FALSE,FALSE,11415491,283,17069398,13274463,86896.98000000001,M,FALSE,TRUE,94103,Metropolitan,06075
941593216,2018,990,INTERSECTION FOR THE ARTS,CA,1,A,A61,FALSE,FALSE,5077202,13,5691320,5256684,127452.61000000002,M,FALSE,TRUE,94102,Metropolitan,06075
208964069,2018,990,COLLECTIVE IMPACT,CA,5,P,P30,FALSE,FALSE,2048655,23,2072348,473379,126345.17000000001,F,FALSE,TRUE,94115,Metropolitan,06075
941156284,2018,990,SAN FRANCISCO SYMPHONY,CA,1,A,A69,FALSE,FALSE,79786312,1164,139170059,340027013,1099556.03,M,FALSE,TRUE,94102,Metropolitan,06075
941571017,2018,990,THE SAN FRANCISCO PARTICULAR COUNCIL OF,CA,5,P,P20,FALSE,FALSE,10798376,160,11292810,7530386,158260.37000000002,F,FALSE,TRUE,94103,Metropolitan,06075
942931349,2018,990,THE JUSTICE AND DIVERSITY CENTER OF THE,CA,5,I,I80,FALSE,FALSE,7191841,90,7938902,8033634,319583.64,F,FALSE,TRUE,94111,Metropolitan,06075
942515476,2018,990,INFANT DEVELOPMENT CENTER,CA,5,P,P33,FALSE,FALSE,426667,11,438661,360268,106126.76000000001,F,FALSE,TRUE,94122,Metropolitan,06075
942493384,2018,990,TOOLWORKS INC,CA,5,J,J33,FALSE,FALSE,17520574,545,18897077,8784671,269292.13,F,FALSE,TRUE,94108,Metropolitan,06075
941585735,2018,990,GOLDEN GATE UNIVERSITY,CA,2,B,B43,TRUE,FALSE,72631920,1006,108377522,131431720,520423.77,M,FALSE,TRUE,94105,Metropolitan,06075
943258426,2016,990,STREETSIDE STORIES INC,CA,2,B,B90,FALSE,FALSE,798694,10,901412,280499,116485.03000000001,M,FALSE,TRUE,94110,Metropolitan,06075
941245885,2019,990,JAPANESE AMERICAN CITIZENS LEAGUE,CA,7,S,S80,FALSE,FALSE,1701708,13,4846065,13304920,106375.28000000001,M,FALSE,TRUE,94115,Metropolitan,06075
942695826,2018,990,SAN FRANCISCO SAFE INC,CA,5,I,I20,FALSE,FALSE,1243488,13,1208994,599797,133436.71000000002,F,FALSE,TRUE,94103,Metropolitan,06075
942609353,2018,990,BRAVA FOR WOMEN IN THE ARTS,CA,1,A,A65,FALSE,FALSE,1375735,16,1090332,4720671,96314.58,F,FALSE,TRUE,94110,Metropolitan,06075
942518498,2019,990,MENORAH PARK,CA,5,L,L22,FALSE,FALSE,3642984,15,5728752,16394707,170813.90000000002,F,FALSE,TRUE,94118,Metropolitan,06075
942461462,2018,990,GOLDEN GATE REGIONAL CENTER INC,CA,5,P,P82,FALSE,FALSE,330349838,265,330357642,110894827,280958.4,M,FALSE,TRUE,94103,Metropolitan,06075
941156540,2018,990,GOODWILL INDUSTRIES OF SAN FRANCISCO,CA,5,J,J32,FALSE,FALSE,50154791,969,53294120,60328866,328119.43000000005,M,FALSE,TRUE,94133,Metropolitan,06075
946064356,2018,990,STERN GROVE FESTIVAL ASSOCIATION,CA,1,A,A27,FALSE,FALSE,2625593,84,3690260,14432303,210923.72,M,FALSE,TRUE,94107,Metropolitan,06075
541941803,2016,990,QUEST INTERNATIONAL,CA,6,Q,Q22,FALSE,FALSE,795911,7,311565,1250986,129012.40000000001,F,FALSE,TRUE,94122,Metropolitan,06075
940836760,2017,990,BREATHE CALIFORNIA GOLDEN GATE PUBLIC,CA,4,G,G45,FALSE,FALSE,782097,7,3301624,872160,99355.68000000001,F,FALSE,TRUE,94104,Metropolitan,06075
941218623,2018,990,MENTAL HEALTH ASSOCIATION OF SAN,CA,4,F,F80,FALSE,FALSE,1868104,63,2006174,316284,108869.20000000001,F,FALSE,TRUE,94102,Metropolitan,06075
680158417,2019,990,CALIFORNIA DAIRY RESEARCH FOUNDATION,CA,5,K,K12,FALSE,FALSE,2221446,3,2216317,3211545,213802.41,F,FALSE,TRUE,94111,Metropolitan,06075
943323102,2018,990,BRISBANE SENIOR HOUSING INC,CA,5,L,L22,FALSE,FALSE,271028,0,139946,1003394,777777.13,F,FALSE,TRUE,94108,Metropolitan,06075
946135772,2018,990,AMERICAN CONSERVATORY THEATRE FOUNDATION,CA,1,A,A65,FALSE,FALSE,26009426,761,22544027,96441278,221471.65000000002,M,FALSE,TRUE,94108,Metropolitan,06075
943280297,2017,990,BIZWORLD FOUNDATION,CA,2,B,B80,FALSE,FALSE,556589,6,619973,1119534,139040.40000000002,U,FALSE,TRUE,94607,Metropolitan,06075
943185612,2018,990,PRESIDIO GRADUATE SCHOOL,CA,2,B,B50,TRUE,FALSE,5545153,80,5817600,1839964,256555.48,F,FALSE,TRUE,94129,Metropolitan,06075
263094076,2018,990,UPSTART BAY AREA,CA,7,S,S50,FALSE,FALSE,6013985,30,6475497,2123454,301855.88,M,FALSE,TRUE,94607,Metropolitan,06075
943299686,2018,990,CENTER FOR JUSTICE & ACCOUNTABILITY,CA,5,I,I83,FALSE,FALSE,1817051,13,1529241,3645005,210870.31000000003,M,FALSE,TRUE,94102,Metropolitan,06075
946106011,2018,990,SAN FRANCISCO BEAUTIFUL,CA,3,C,C50,FALSE,FALSE,369219,1,105962,1714195,174742.26,F,FALSE,TRUE,94104,Metropolitan,06075
943062518,2019,990,TAX-AID,CA,7,W,W22,FALSE,FALSE,366355,3,473585,414485,132150.51,F,FALSE,TRUE,94105,Metropolitan,06075
232819070,2018,990,INTERNATIONAL NEUROMODULATION,CA,6,Q,Q35,FALSE,FALSE,1864931,4,2048945,2516906,121072.84000000001,F,FALSE,TRUE,94109,Metropolitan,06075
942400196,2019,990,"NATIONAL HOUSING AND COMMUNITY",CA,5,I,I80,FALSE,FALSE,2018610,20,3009353,3803802,182024.55000000002,U,FALSE,TRUE,94103,Metropolitan,06075
942986114,2018,990,COUNTERPULSE,CA,1,A,A20,FALSE,FALSE,1058642,14,957500,2630638,87422.36,F,FALSE,TRUE,94102,Metropolitan,06075
943261786,2018,990,OUR FAMILY COALITION,CA,7,S,S80,FALSE,FALSE,1322848,15,1508400,737626,118679.20000000001,F,FALSE,TRUE,94103,Metropolitan,06075
941415317,2018,990,LIGHTHOUSE FOR THE BLIND,CA,5,P,P86,FALSE,FALSE,14285029,160,19219333,185088957,285590.9,M,FALSE,TRUE,94103,Metropolitan,06075
311625735,2019,990,TREASURE ISLAND SAILING CENTER,CA,5,N,N67,FALSE,FALSE,931900,36,894385,3644738,120539.83,M,FALSE,TRUE,94130,Metropolitan,06075
941219139,2018,990,SALESIAN BOYS AND GIRLS CLUB,CA,5,O,O21,FALSE,FALSE,2581243,42,3809225,31209769,181662.67,M,FALSE,TRUE,94133,Metropolitan,06075
770155782,2018,990,THE GLOBAL FUND FOR WOMEN INC,CA,6,Q,Q1970,FALSE,FALSE,19019031,46,20026593,41278798,186935,F,FALSE,TRUE,94102,Metropolitan,06075
770155782,2018,990,THE GLOBAL FUND FOR WOMEN INC,CA,6,Q,Q1970,FALSE,FALSE,19019031,46,20026593,41278798,383786.82,U,FALSE,TRUE,94102,Metropolitan,06075
941498472,2018,990,CATHOLIC CHARITIES CYO OF THE,CA,5,P,P20,FALSE,FALSE,47090491,725,51165020,41205778,316581.78,U,FALSE,TRUE,94109,Metropolitan,06075
943055602,2018,990,HAMILTON FAMILIES,CA,5,L,L41,FALSE,FALSE,17810131,186,25966661,33171161,263862.84,U,FALSE,TRUE,94117,Metropolitan,06075
943058041,2019,990,YOSEMITE FOUNDATION,CA,5,N,N1132,FALSE,FALSE,17012353,88,23253411,29907153,427817.37000000005,M,FALSE,TRUE,94104,Metropolitan,06075
942978977,2018,990,INSTITUTE ON AGING,CA,5,P,P81,FALSE,FALSE,55233852,848,59133907,50029836,441409.67000000004,M,FALSE,TRUE,94118,Metropolitan,06075
680127677,2017,990,MARK TWAIN MEDICAL CENTER,CA,4,E,E22,FALSE,TRUE,68946491,362,70915069,38023384,495258.94000000006,M,FALSE,TRUE,94107,Metropolitan,06075
942780630,2018,990,FORENSIC MENTAL HEALTH ASSOCIATION OF CA,CA,4,F,F80,FALSE,FALSE,371035,2,429231,476636,92744.83,F,FALSE,TRUE,94102,Metropolitan,06075
940997420,2017,990,YWCA OF SAN FRANCISCO & MARIN,CA,5,P,P27,FALSE,FALSE,1332774,16,1253346,8348382,205169.61000000002,F,FALSE,TRUE,94108,Metropolitan,06075
204284925,2018,990,QUANTUM LEAP HEALTHCARE COLLABORATIVE,CA,5,J,J40,FALSE,FALSE,11720572,17,12445452,13623504,234965.85,M,FALSE,TRUE,94118,Metropolitan,06075
943172799,2016,990,PACIFIC INSTITUTE,CA,4,F,F30,FALSE,FALSE,9236911,198,10305656,548060,92481.05,U,FALSE,TRUE,94602,Metropolitan,06075
237097680,2018,990,CALIFORNIA TROUT INC,CA,3,D,D33,FALSE,FALSE,8856551,35,9839279,3904717,204358.65000000002,M,FALSE,TRUE,94104,Metropolitan,06075
237117402,2018,990,KIMOCHI INC,CA,5,P,P81,FALSE,FALSE,4440664,72,4656495,8725088,138548.81,M,FALSE,TRUE,94115,Metropolitan,06075
263748676,2018,990,ORAM - ORGANIZATION FOR REFUGE,MN,6,Q,Q30,FALSE,FALSE,489092,1,411233,134977,167313.91,M,FALSE,TRUE,55413,Metropolitan,06075
943152652,2018,990,CANON KIP INC,CA,5,L,L20,FALSE,FALSE,228267,0,15001,22065,212856.29,F,FALSE,TRUE,94103,Metropolitan,06075
943288854,2018,990,CANON BARCUS INC,CA,5,L,L21,FALSE,FALSE,38896,0,38598,1501664,212856.29,F,FALSE,TRUE,94103,Metropolitan,06075
940836580,2019,990,THE SAN FRANCISCO SOCIETY FOR THE,CA,3,D,D20,FALSE,FALSE,36789345,474,53568552,94383000,261132.39,F,FALSE,TRUE,94103,Metropolitan,06075
941747575,2017,990,BAYVIEW HUNTERS POINT FOUNDATION,CA,5,P,P20,FALSE,FALSE,5826185,75,5657587,1546700,189661.09000000003,F,FALSE,TRUE,94134,Metropolitan,06075
943264631,2019,990,PACIFIC PENSION & INVESTMENT INSTITUTE,CA,7,W,W60,FALSE,FALSE,2878931,9,2950715,2624423,497743.05000000005,M,FALSE,TRUE,94104,Metropolitan,06075
680318845,2018,990,TRACY HOSPITAL FOUNDATION,CA,4,E,E1120,FALSE,FALSE,351260,0,1021879,15186827,226685.12000000002,F,FALSE,TRUE,95833,Metropolitan,06077
941254652,2018,990,SOCIETY FOR CHRISTIAN INSTRUCTION,CA,8,X,X0320,FALSE,FALSE,6754520,149,8368246,24421044,163234.04,M,FALSE,TRUE,95366,Metropolitan,06077
680141325,2016,990,HARRISON HOMES INC,CA,5,I,I40,FALSE,FALSE,1906152,39,1587323,267443,105080.36,F,FALSE,TRUE,95209,Metropolitan,06077
680435971,2018,990,LODI HOUSE,CA,5,L,L21,FALSE,FALSE,646168,16,1150066,1107875,89608.90000000001,F,FALSE,TRUE,95240,Metropolitan,06077
941366601,2019,990,GOODWILL INDUSTRIES OF SAN JOAQUIN,CA,5,J,J32,FALSE,FALSE,19030771,657,36650682,16036837,257345.73,F,FALSE,TRUE,95202,Metropolitan,06077
942777980,2018,990,HOSPICE OF SAN JOAQUIN,CA,5,P,P74,FALSE,FALSE,15723991,171,24782553,30755082,241402.30000000002,F,FALSE,TRUE,95204,Metropolitan,06077
941254652,2018,990,SOCIETY FOR CHRISTIAN INSTRUCTION,CA,8,X,X0320,FALSE,FALSE,6754520,149,8368246,24421044,150054.85,M,FALSE,TRUE,95366,Metropolitan,06077
680460495,2019,990,SAN JOAQUIN JR GOLF FOUNDATION,CA,5,N,N6A,FALSE,FALSE,219972,0,180458,172436,87105.17000000001,M,FALSE,TRUE,95267,Metropolitan,06077
680376587,2019,990,SECOND HARVEST FOOD BANK OF SAN JOAQUIN,CA,5,K,K31,FALSE,FALSE,45468110,29,46590462,6868918,10918.53,U,FALSE,TRUE,95337,Metropolitan,06077
941546850,2018,990,BETHANY HOME SOCIETY OF SAN JOAQUIN CO,CA,5,P,P75,FALSE,FALSE,12755775,346,14639819,27730771,136293.6,F,FALSE,TRUE,95366,Metropolitan,06077
680258578,2018,990,CREATIVE CHILD CARE INC,CA,5,P,P33,FALSE,FALSE,16772552,410,16575557,2932097,125969.12000000001,M,FALSE,TRUE,95202,Metropolitan,06077
800734724,2018,990,TRANSFORMATIONAL EDUCATION INC,CA,2,B,B29,FALSE,FALSE,10395789,155,13319206,6919171,188047.89,F,FALSE,TRUE,95202,Metropolitan,06077
680399384,2018,990,GIVE EVERY CHILD A CHANCE,CA,2,B,B90,FALSE,FALSE,2147356,178,2242708,2396253,85202.03000000001,F,FALSE,TRUE,95337,Metropolitan,06077
943377000,2018,990,MARY GRAHAM CHILDREN'S FOUNDATION,CA,5,P,P43,FALSE,FALSE,323031,1,410459,172201,82323.34000000001,F,FALSE,TRUE,95201,Metropolitan,06077
942251069,2018,990,VALLEY MOUNTAIN REGIONAL CENTER INC,CA,5,P,P82,FALSE,FALSE,232085782,365,232057587,23004424,223388.96000000002,M,FALSE,TRUE,95202,Metropolitan,06077
770210727,2019,990,FOOD BANK COALITION OF SAN LUIS OBISPO,CA,5,K,K31,FALSE,FALSE,6863548,33,7058996,4902182,101402.70000000001,M,FALSE,TRUE,93401,Metropolitan,06079
264659006,2019,990,CANCER SUPPORT COMMUNITY-CALIFORNIA,CA,4,E,E70,FALSE,FALSE,303825,9,665941,1202452,97916.88,F,FALSE,TRUE,93465,Metropolitan,06079
770039294,2018,990,THE LAND CONSERVANCY OF SAN LUIS OBISPO,CA,3,C,C34,FALSE,FALSE,3840642,26,6347518,25444349,105533.8,F,FALSE,TRUE,93401,Metropolitan,06079
770479110,2019,990,CENTRAL COAST AQUARIUM,CA,2,B,B90,FALSE,FALSE,440050,11,534951,855191,79892.64,F,FALSE,TRUE,93424,Metropolitan,06079
952493144,2018,990,SAN LUIS OBISPO SYMPHONY INC,CA,1,A,A69,FALSE,FALSE,1063500,10,1205578,1032028,107119.75000000001,F,FALSE,TRUE,93401,Metropolitan,06079
770545434,2019,990,EL CAMINO HOMELESS ORGANIZATION,CA,5,L,L41,FALSE,FALSE,623667,8,904248,1995284,96232.83,F,FALSE,TRUE,93423,Metropolitan,06079
203256066,2018,990,ARROYO GRANDE COMMUNITY HOSPITAL FOUNDATION,CA,4,E,E11,FALSE,FALSE,2234229,0,1971753,3318818,375101.7,M,FALSE,TRUE,93420,Metropolitan,06079
680147042,2018,990,CREATIVE ALTERNATIVE FOR LEARNING,CA,5,P,P70,FALSE,FALSE,2496048,76,2534689,1843191,99422.17000000001,U,FALSE,TRUE,93422,Metropolitan,06079
770219622,2018,990,GREENSPACE - THE CAMBRIA LAND TRUST,CA,3,C,C34,FALSE,FALSE,111495,3,142140,1995591,20677.300000000003,F,FALSE,TRUE,93428,Metropolitan,06079
371484262,2018,990,PUENTE DE LA COSTA SUR,CA,1,A,A23,FALSE,FALSE,2988023,83,3672549,3635752,148450.37000000002,F,FALSE,TRUE,94060,Metropolitan,06081
202150714,2018,990,NINE LIVES FOUNDATION,CA,3,D,D40,FALSE,FALSE,1119186,20,1394178,662742,89726.62000000001,F,FALSE,TRUE,94062,Metropolitan,06081
943306697,2018,990,SAN MATEO COUNTY PARKS AND,CA,5,N,N1232,FALSE,FALSE,377122,3,421029,289198,118575.65000000001,F,FALSE,TRUE,94401,Metropolitan,06081
943024910,2018,990,GEOKIDS,CA,5,P,P33,FALSE,FALSE,2258295,36,2226744,979289,108058.24,F,FALSE,TRUE,94025,Metropolitan,06081
941186169,2018,990,PENINSULA FAMILY SERVICE,CA,5,P,P40,FALSE,FALSE,13755916,325,13900984,9041248,218946.12000000002,F,FALSE,TRUE,94401,Metropolitan,06081
943204136,2018,990,MENLO COLLEGE,CA,2,B,B42,TRUE,FALSE,43753489,463,44264701,37890083,597297.11,M,FALSE,TRUE,94027,Metropolitan,06081
943397402,2018,990,OMBUDSMAN SERVICES OF,CA,5,P,P80,FALSE,FALSE,1060182,13,1144866,2456796,119256.90000000001,F,FALSE,TRUE,94061,Metropolitan,06081
462909253,2017,990,CALIFORNIA CLUBHOUSE INC,CA,5,N,N50,FALSE,FALSE,688490,6,639489,268070,112813.91,F,FALSE,TRUE,94070,Metropolitan,06081
450676449,2018,990,CALIFORNIANS DEDICATED TO EDUCATION,CA,2,B,B11,FALSE,FALSE,3433667,7,3538095,2360829,149734.39,F,FALSE,TRUE,94063,Metropolitan,06081
941156502,2018,990,COMMUNITY GATEPATH,CA,5,J,J30,FALSE,FALSE,16277692,392,17971731,9165508,338974.74000000005,M,FALSE,TRUE,94065,Metropolitan,06081
943037738,2019,990,CHILD AND FAMILY RESEARCH,CA,5,P,P05,FALSE,FALSE,436365,13,546307,639220,117896.58,F,FALSE,TRUE,94025,Metropolitan,06081
912154437,2016,990,SAINT LOUISE REGIONAL HOSPITAL,CA,4,E,E22,FALSE,TRUE,94557203,554,88321121,39413090,154567.45,M,FALSE,TRUE,95020,Metropolitan,06081
946139667,2018,990,PETS IN NEED,CA,3,D,D20,FALSE,FALSE,3851525,67,4322270,13414256,233529.23,M,FALSE,TRUE,94063,Metropolitan,06081
942924999,2018,990,CONSERVATION EARTH INC,CA,3,D,D30,FALSE,FALSE,948276,9,684583,2092678,168675.32,M,FALSE,TRUE,94019,Metropolitan,06081
942581080,2018,990,CENTER FOR INDEPENDENCE OF THE DISABLED,CA,5,P,P80,FALSE,FALSE,1261043,18,1266635,459280,99450.51000000001,F,FALSE,TRUE,94404,Metropolitan,06081
941375833,2018,990,SOCIETY OF ST VINCENT DE PAUL,CA,5,P,P60,FALSE,FALSE,4303447,73,4958402,9836694,214256.94,M,FALSE,TRUE,94401,Metropolitan,06081
943229506,2018,990,REDWOOD CITY POLICE,CA,5,I,I21,FALSE,FALSE,611000,31,639903,3014931,91491.33,M,FALSE,TRUE,94063,Metropolitan,06081
263387057,2018,990,CTA FOUNDATION FOR TEACHING AND LEARNING,CA,2,B,B82,FALSE,FALSE,2442907,0,2799232,2855728,359427.5,M,FALSE,TRUE,94010,Metropolitan,06081
943116070,2018,990,SAN MATEO COUNTY HEALTH FOUNDATION,CA,4,E,E11,FALSE,FALSE,920939,0,674210,2696231,141972.5,F,FALSE,TRUE,94403,Metropolitan,06081
942935784,2018,990,COASTSIDE ADULT DAY HEALTH CENTER,CA,5,P,P71,FALSE,FALSE,1198166,9,1894335,3612038,165597.16,F,FALSE,TRUE,94019,Metropolitan,06081
465212292,2019,990,KOREAN AMERICAN COMMUNITY FOUNDATION,CA,7,T,T31,FALSE,FALSE,624967,5,762354,607471,94317.70000000001,F,FALSE,TRUE,94401,Metropolitan,06081
237231360,2019,990,APPLIED TECHNOLOGY COUNCIL,CA,7,U,U40,FALSE,FALSE,5439448,5,6287496,8253998,422807.73000000004,M,FALSE,TRUE,94065,Metropolitan,06081
943106209,2018,990,REBUILDING TOGETHER PENINSULA,CA,5,L,L81,FALSE,FALSE,2286710,17,2482133,4759382,183757.65000000002,F,FALSE,TRUE,94063,Metropolitan,06081
264293269,2018,990,THE PENINSULA COLLEGE FUND,CA,2,B,B11,FALSE,FALSE,1238116,6,1031218,1690917,157163.83000000002,F,FALSE,TRUE,95035,Metropolitan,06081
770385218,2018,990,CENTER FOR EXCELLENCE IN NONPROFITS,CA,7,T,T12,FALSE,FALSE,671138,7,591938,109582,130387.98000000001,F,FALSE,TRUE,94065,Metropolitan,06081
237416272,2018,990,SAMARITAN HOUSE,CA,5,P,P20,FALSE,FALSE,12507267,98,14263502,17734140,236656.44000000003,M,FALSE,TRUE,94403,Metropolitan,06081
770481924,2016,990,BRING ME A BOOK FOUNDATION,CA,2,B,B92,FALSE,FALSE,420874,4,261580,564382,75257.96,F,FALSE,TRUE,94065,Metropolitan,06081
943065810,2018,990,SITIKE COUNSELING CENTER,CA,4,F,F20,FALSE,FALSE,888260,0,966494,612870,113899.55,M,FALSE,TRUE,94080,Metropolitan,06081
941712371,2018,990,JOBTRAIN INC,CA,5,J,J22,FALSE,FALSE,5591756,69,5070471,4914443,174541.7,F,FALSE,TRUE,94025,Metropolitan,06081
400000399,2017,990,SPINDRIFT SCHOOL OF PERFORMING ARTS,CA,1,A,A6E,FALSE,FALSE,667069,41,611215,317429,112968.69,F,FALSE,TRUE,94044,Metropolitan,06081
204417327,2018,990,THE BONNIE J ADDARIO A BREATH AWAY FROM,DC,4,G,G54,FALSE,FALSE,5790998,23,5939263,3236528,255930.91000000003,M,FALSE,TRUE,94070,Metropolitan,06081
941497000,2018,990,BOYS & GIRLS CLUBS,CA,5,O,O23,FALSE,FALSE,2206982,42,4557557,1279382,228351.73,M,FALSE,TRUE,94080,Metropolitan,06081
141872081,2018,990,TEDDY BEAR CANCER FOUNDATION,CA,4,G,G30,FALSE,FALSE,1017741,11,1272692,972624,169090.61000000002,M,FALSE,TRUE,93105,Metropolitan,06083
951641425,2018,990,BOYS AND GIRLS CLUB OF SANTA BARBARAINC,CA,5,O,O23,FALSE,FALSE,1158444,25,3048918,7117926,90862.40000000001,F,FALSE,TRUE,93103,Metropolitan,06083
956005796,2015,990,SANTA BARBARA HISTORICAL MUSEUM,CA,1,A,A82,FALSE,FALSE,1777423,25,2942158,10813971,138963.01,F,FALSE,TRUE,93101,Metropolitan,06083
952882724,2018,990,FIELDING GRADUATE UNIVERSITY,CA,2,B,B50,TRUE,FALSE,23212082,296,35567770,29275467,462375.82,F,FALSE,TRUE,93105,Metropolitan,06083
237448586,2017,990,HOSPICE OF SANTA BARBARA INC,CA,5,P,P74,FALSE,FALSE,2860537,50,2575934,7712528,165620.05000000002,M,FALSE,TRUE,93103,Metropolitan,06083
237425754,2018,990,MONTECITO RETIREMENT ASSOCIATION,CA,5,P,P75,FALSE,FALSE,26037780,361,34898755,103422491,451897.65,M,FALSE,TRUE,93108,Metropolitan,06083
770070742,2019,990,FUND FOR SANTA BARBARA INC,CA,7,T,T31,FALSE,FALSE,1991912,10,2334667,3124074,127156.13,M,FALSE,TRUE,93101,Metropolitan,06083
951878858,2018,990,COUNCIL ON ALCOHOLISM & DRUG ABUSE,CA,4,F,F22,FALSE,FALSE,5293911,125,5692298,5579829,199139.73,M,FALSE,TRUE,93102,Metropolitan,06083
951641968,2018,990,UNITED WAY OF SANTA BARBARA COUNTY INC,CA,7,T,T70,FALSE,FALSE,2694479,61,4394033,13067366,227891.75000000003,M,FALSE,TRUE,93101,Metropolitan,06083
237097910,2018,990,CHILD ABUSE LISTENING MEDIATION,CA,5,I,I72,FALSE,FALSE,8033013,143,12469231,17536362,191132.59000000003,F,FALSE,TRUE,93101,Metropolitan,06083
951644031,2018,990,FAMILY SERVICE AGENCY OF SANTA BARBARA,CA,5,P,P46,FALSE,FALSE,11238547,225,11680477,8245334,217787.45,F,FALSE,TRUE,93101,Metropolitan,06083
952112634,2018,990,LEGAL AID FOUNDATION OF SANTA BARBARA,CA,5,I,I80,FALSE,FALSE,1399283,21,1434441,1007760,51444.73,F,FALSE,TRUE,93101,Metropolitan,06083
770377491,2017,990,PEABODY CHARTER SCHOOL FOUNDATION,CA,2,B,B29,FALSE,FALSE,147768,0,116752,207465,191516.27000000002,U,FALSE,TRUE,93105,Metropolitan,06083
770523426,2018,990,SANTA BARBARA POLICE ACTIVITIES,CA,7,S,S20,FALSE,FALSE,584813,10,657562,289228,91117.46,F,FALSE,TRUE,93101,Metropolitan,06083
951770027,2019,990,LAGUNA COTTAGES FOR SENIORS,CA,5,L,L22,FALSE,FALSE,507895,3,521757,6340879,100338.86,U,FALSE,TRUE,93101,Metropolitan,06083
952690539,2018,990,VTC ENTERPRISES,CA,5,J,J30,FALSE,FALSE,10226628,341,11241041,13768898,158789.02000000002,M,FALSE,TRUE,93456,Metropolitan,06083
