EIN,m1,m2,m3,m4,m5
990221127,R,5,P,P4,P40
990353223,R,3,C,C3,C32
990173804,R,4,F,F2,F22
990216306,R,5,P,P7,P71
820525513,R,5,J,J2,J22
820379274,R,3,C,C4,C41
820474101,R,5,P,P7,P73
820396602,R,4,E,E5,E50
820524367,R,5,P,P2,P20
820421800,S,2,B,B0,B12
943047492,R,1,A,A5,A57
820410899,R,5,I,I7,I70
271674941,R,2,B,B8,B82
270169469,R,2,B,B2,B29
820299013,R,7,T,T7,T70
820277682,R,5,P,P2,P20
820467428,R,7,R,R6,R60
262153386,S,3,D,D2,D20
820212536,R,3,D,D2,D20
820259644,R,5,O,O4,O42
133878574,R,2,B,B2,B28
820201587,S,2,B,B2,B20
820376764,R,4,E,E7,E70
820301511,R,1,A,A6,A63
820161600,R,12,E,E2,E22
943028978,R,12,E,E2,E21
208341138,R,12,E,E2,E21
820324100,R,4,E,E3,E32
262852741,R,2,B,B2,B29
205126945,R,12,E,E2,E22
820264946,R,5,N,N6,N68
820290944,R,2,B,B7,B70
820481308,R,5,L,L2,L20
820363177,R,1,A,A8,A82
820476202,R,5,L,L2,L22
820297279,R,5,P,P7,P75
261737256,S,4,E,E2,E20
820200907,R,11,B,B4,B43
200508843,R,2,B,B2,B29
261737256,S,4,E,E2,E20
820226154,R,2,B,B2,B20
474948071,S,4,E,E0,E11
820300537,R,4,E,E3,E32
820497771,R,12,E,E2,E22
820226453,R,12,E,E2,E22
270116658,R,2,B,B2,B21
820443278,R,5,P,P2,P20
820297105,R,5,P,P8,P80
820146328,R,12,E,E2,E22
820415093,R,5,P,P4,P47
203758880,R,4,F,F3,F32
826009826,R,5,P,P2,P20
820371383,R,4,E,E3,E30
370971282,R,4,F,F3,F32
371188993,R,7,S,S4,S43
370661231,R,11,B,B4,B43
370764566,S,1,A,A2,A20
364490795,R,7,T,T2,T20
371286637,R,4,E,E7,E70
370792770,R,12,E,E2,E22
371140166,S,4,E,E0,E11
364288904,R,5,K,K9,K99
371059353,R,2,B,B2,B21
363596722,R,5,L,L4,L41
237244801,R,4,F,F8,F80
760730245,R,5,L,L2,L21
201868843,S,2,B,B0,B03
376085905,R,3,C,C6,C60
113792645,R,7,R,R6,R62
364386948,R,5,P,P7,P75
370662519,R,7,T,T7,T70
370906638,R,5,O,O2,O23
390828504,S,5,J,J4,J40
371277094,R,5,L,L2,L20
371346397,R,5,L,L2,L20
370695120,R,5,P,P3,P30
376062326,R,12,E,E2,E22
371208459,R,12,E,E2,E22
371136714,S,4,E,E2,E21
371136713,S,4,E,E0,E11
237098532,R,12,E,E2,E22
237414779,R,5,P,P8,P81
237386928,R,2,B,B9,B90
363999836,R,2,B,B9,B99
364540756,R,8,X,X9,X90
363213132,R,7,T,T9,T90
363206563,S,7,S,S0,S11
363932824,R,7,S,S8,S80
362384321,S,5,I,I8,I80
363089796,S,5,P,P0,P19
204830666,R,2,B,B6,B60
363993337,S,4,E,E0,E11
363166895,R,12,E,E2,E21
363193236,R,7,S,S4,S41
363966573,R,7,S,S4,S43
364461307,S,7,R,R2,R28
362167096,R,5,L,L9,L99
362169132,R,5,P,P7,P75
237055802,S,2,B,B0,B11
362773481,R,5,P,P8,P82
363712591,R,5,P,P7,P75
362167752,R,4,E,E3,E30
800299860,R,5,P,P2,P29
363193236,R,7,S,S4,S41
363182275,R,5,P,P3,P30
364261924,R,2,B,B8,B82
362407164,R,5,P,P8,P80
363122784,R,5,P,P4,P44
366210902,R,1,A,A5,A57
421369264,S,4,E,E0,E03
363845253,R,4,E,E3,E31
363704776,R,7,R,R6,R60
363611260,R,4,F,F3,F30
362656113,R,12,E,E2,E22
472053690,R,4,E,E7,E70
471717393,R,5,J,J2,J22
362581098,R,11,B,B4,B41
362171716,R,5,P,P3,P30
363166049,R,4,H,H9,H9B
362167739,S,5,I,I8,I80
362167762,R,5,J,J2,J20
362524811,R,1,A,A5,A53
362662739,R,11,B,B4,B43
362749858,R,5,P,P3,P33
362893854,R,4,E,E3,E30
363718992,R,5,L,L2,L21
300098388,R,5,N,N3,N31
362734184,R,5,K,K3,K31
726019246,S,7,U,U5,U50
363590627,R,2,B,B2,B20
371256850,R,7,U,U9,U99
363845253,R,4,E,E3,E31
362169136,R,5,P,P2,P20
462905743,R,2,B,B8,B82
237386928,R,2,B,B9,B90
362815054,R,7,S,S4,S40
362179813,R,12,E,E2,E22
363834901,R,2,B,B2,B28
300247776,S,4,E,E0,E11
362192824,R,4,E,E9,E91
471305533,R,1,A,A4,A40
362183812,R,12,E,E2,E22
363700890,R,5,L,L2,L20
362170133,R,12,E,E2,E22
362167823,R,1,A,A6,A69
364002001,R,2,B,B2,B28
363156154,R,1,A,A8,A80
363238642,R,4,H,H4,H40
363312341,R,7,S,S8,S80
362167722,R,2,B,B6,B60
203375570,S,5,O,O0,O12
208490697,R,7,V,V3,V30
208845277,R,5,N,N7,N70
201628958,S,7,S,S0,S01
363590295,R,4,E,E3,E32
362406779,R,7,S,S2,S21
362870913,S,7,S,S2,S21
362170143,R,12,E,E2,E24
454847768,R,7,S,S9,S99
363993195,R,5,L,L2,L20
203096347,S,5,I,I0,I05
362171685,S,5,N,N0,N11
262019353,R,5,L,L9,L99
452433328,R,5,L,L5,L50
362179765,R,5,P,P2,P27
363694409,R,9,Y,Y2,Y20
364480416,S,2,B,B0,B19
364319552,R,2,B,B2,B29
363715417,R,5,L,L2,L20
311768814,R,9,Y,Y2,Y20
363005889,R,5,P,P8,P84
363727669,R,7,S,S2,S20
363283051,R,4,G,G9,G9B
362806708,R,2,B,B2,B28
366140384,R,2,B,B9,B99
362317619,R,4,G,G5,G54
364210191,R,7,S,S3,S30
363675493,S,7,S,S0,S19
363799834,R,4,E,E3,E32
363221830,S,5,I,I3,I30
361703630,R,12,E,E2,E22
363505805,S,2,B,B0,B05
237339397,R,5,J,J2,J20
364256356,R,2,B,B2,B21
452430087,R,6,Q,Q2,Q20
362136497,R,7,U,U3,U30
362167752,R,4,E,E3,E30
760677933,R,7,S,S4,S41
362434643,R,7,S,S8,S80
237230578,R,5,L,L8,L80
237249912,R,4,F,F2,F22
364382850,R,5,L,L2,L22
363292607,S,5,L,L4,L41
362378516,R,5,I,I4,I40
370970799,R,4,F,F9,F99
362662739,R,11,B,B4,B43
204527655,R,2,B,B2,B29
364236142,R,5,P,P3,P30
650483737,R,7,S,S3,S31
363371659,S,5,J,J0,J11
271722417,R,2,B,B9,B90
364207887,R,7,S,S5,S50
364277155,R,5,L,L2,L21
362515281,R,11,B,B5,B50
363271510,R,2,B,B8,B82
363657439,R,2,B,B2,B21
363412054,R,4,G,G8,G81
364117530,R,2,B,B8,B82
363305449,R,7,T,T3,T31
431295333,R,5,L,L9,L99
471995566,R,2,B,B9,B99
362656113,R,12,E,E2,E22
362182170,R,12,E,E2,E22
362171729,R,4,E,E5,E50
362170143,R,12,E,E2,E24
362775103,R,4,F,F3,F32
366080766,R,7,T,T2,T20
363346917,R,5,L,L4,L41
510183494,R,4,G,G9,G98
362930670,R,5,P,P8,P84
364481213,R,5,P,P7,P70
364253176,S,4,H,H5,H54
363999938,R,5,L,L2,L20
364486749,S,2,B,B8,B82
364296414,R,7,T,T2,T21
272378677,R,3,C,C3,C35
362984270,R,7,S,S5,S50
204323096,R,7,S,S2,S21
362208386,R,2,B,B8,B83
364117530,R,2,B,B8,B82
237348228,S,2,B,B4,B41
360540525,S,2,B,B7,B70
362544178,R,5,P,P8,P82
362244895,R,5,P,P8,P82
461862158,R,2,B,B2,B29
364225812,R,2,B,B2,B29
262136165,R,4,G,G9,G9B
363013241,R,5,P,P4,P44
743102944,R,7,S,S2,S20
273719095,R,5,P,P7,P75
362491586,R,2,B,B3,B30
320342169,S,2,B,B0,B11
364229273,R,2,B,B2,B24
237165220,R,5,O,O2,O20
363468143,S,4,E,E8,E80
510138232,R,4,F,F3,F30
261178838,R,5,O,O5,O50
363786331,R,2,B,B9,B90
264287202,R,5,L,L9,L99
364405660,S,2,B,B4,B40
362904503,R,7,T,T3,T30
363827013,R,5,L,L2,L20
526075346,S,4,G,G9,G90
364063075,R,2,B,B2,B24
522457427,R,2,B,B2,B20
362144820,R,5,P,P2,P20
362928835,R,8,X,X2,X20
364337956,S,7,S,S4,S40
452212393,R,6,Q,Q2,Q20
300200478,R,7,T,T7,T70
363532803,R,5,P,P3,P30
364470186,R,5,N,N6,N60
362681212,R,5,O,O3,O31
362344429,R,5,P,P2,P20
364385280,R,5,J,J2,J20
340714666,S,2,B,B0,B11
201413891,R,5,P,P5,P51
362597741,R,7,S,S3,S30
362896025,R,1,A,A6,A65
364378726,R,2,B,B9,B90
363271510,R,2,B,B8,B82
362225483,R,5,P,P2,P22
201060468,R,5,L,L2,L22
363293207,R,7,W,W7,W70
361952520,R,4,E,E9,E91
364335178,R,5,L,L2,L22
237115384,R,4,F,F3,F32
362657340,R,5,L,L2,L20
362217996,R,4,F,F6,F60
362894128,R,4,E,E3,E32
363481016,S,4,E,E9,E90
364062738,R,2,B,B2,B24
362235147,R,4,F,F3,F30
521494164,R,4,H,H9,H90
363764084,R,3,C,C5,C50
362666771,R,5,L,L2,L20
912100750,R,5,N,N6,N64
371667452,R,7,T,T2,T22
364165018,R,5,P,P7,P73
366009467,R,4,H,H5,H50
237443009,R,5,L,L2,L20
364378726,R,2,B,B9,B90
362225483,R,5,P,P2,P22
510245214,R,5,P,P4,P46
362598637,R,7,S,S2,S20
362937375,R,5,P,P8,P80
364200490,R,3,C,C6,C60
540907624,R,6,Q,Q3,Q32
363289363,S,5,P,P2,P20
364409182,R,2,B,B9,B90
364769956,R,2,B,B2,B25
370864020,R,11,B,B4,B42
364340874,R,7,R,R3,R30
461694138,R,5,O,O3,O30
800505401,R,4,G,G9,G9B
362584799,R,5,P,P2,P20
366000085,R,12,E,E2,E22
364372019,R,5,L,L2,L22
201946624,R,2,B,B2,B29
360895575,R,1,A,A5,A57
366056030,R,4,H,H9,H90
366080517,S,4,H,H0,H12
363265804,R,5,P,P4,P45
370890281,R,7,S,S2,S20
362773889,S,5,P,P3,P33
362379643,R,5,P,P2,P27
237379629,R,5,P,P8,P80
237013258,R,2,B,B8,B84
362650453,R,7,V,V2,V22
370812114,R,5,P,P2,P27
362698644,R,5,P,P7,P70
352230515,S,4,E,E0,E11
362222693,R,8,X,X2,X20
363396932,S,6,Q,Q3,Q30
371018692,S,3,C,C4,C40
363926044,S,7,S,S0,S11
363945968,R,1,A,A6,A69
362883552,R,5,P,P4,P43
363723349,R,1,A,A9,A99
364003119,R,5,L,L2,L25
363385581,R,5,P,P7,P75
262525968,R,12,E,E2,E20
262525968,R,12,E,E2,E20
363926044,S,7,S,S0,S11
362957395,R,4,F,F2,F22
840404924,R,8,X,X2,X21
363516431,R,4,E,E6,E65
364096612,R,1,A,A5,A51
363767250,R,5,L,L9,L99
261286022,R,4,G,G8,G84
270309870,R,5,P,P8,P80
364425798,R,5,N,N6,N68
362936229,R,5,P,P3,P30
362930414,R,2,B,B2,B28
364342403,R,5,N,N6,N64
362608742,R,4,E,E7,E70
363159041,R,1,A,A6,A6B
237421930,R,2,B,B8,B82
204275756,R,7,W,W3,W30
200270050,R,5,P,P2,P27
364343235,R,5,P,P7,P75
363532553,R,4,E,E8,E86
362167735,R,5,P,P2,P28
362968329,R,4,F,F6,F60
611748401,S,6,Q,Q0,Q19
364111286,R,2,B,B2,B20
391515867,R,8,X,X9,X99
370912882,R,4,F,F3,F32
376053117,R,5,P,P2,P20
453834535,S,4,E,E2,E20
470617822,S,2,B,B4,B40
371107721,R,2,B,B2,B28
362646411,R,5,J,J3,J33
362660101,R,2,B,B2,B25
363203648,R,5,K,K3,K31
362835154,R,5,P,P7,P75
364422028,R,1,A,A6,A65
363742888,R,5,L,L2,L20
362835154,R,5,P,P7,P75
366086742,R,7,T,T3,T31
362358083,R,5,O,O4,O42
362177140,R,5,P,P7,P70
364219220,R,2,B,B2,B29
133962840,R,8,X,X2,X20
362580774,R,7,S,S2,S20
364206288,S,7,S,S2,S20
363939257,R,8,X,X2,X20
363993644,R,5,L,L8,L80
362948857,R,4,F,F4,F40
237304570,R,3,D,D2,D20
362337893,R,5,P,P2,P27
362852862,R,5,P,P3,P30
362169181,R,12,E,E2,E22
362169181,R,12,E,E2,E22
800618988,R,12,E,E2,E20
364412796,R,5,L,L2,L24
362487927,R,5,P,P2,P27
361000540,R,12,E,E2,E22
364284545,R,5,L,L2,L24
363586462,S,4,F,F0,F02
363586756,S,4,E,E0,E03
200760332,R,5,L,L2,L20
364026048,R,5,L,L2,L24
237417424,R,5,P,P8,P80
362596200,R,4,F,F3,F32
370921907,R,5,J,J3,J30
371153267,R,5,P,P4,P40
370711798,R,11,B,B5,B50
370996594,R,8,X,X2,X21
362595926,R,7,S,S2,S20
364263331,R,5,I,I7,I72
364104887,R,5,L,L2,L20
362264411,R,7,T,T7,T70
841362696,R,5,P,P2,P20
371414038,R,1,A,A8,A82
371177773,R,5,P,P8,P82
370963726,R,4,F,F2,F22
371098585,R,7,W,W7,W70
371308723,R,5,O,O2,O23
371359165,R,2,B,B2,B20
421692441,R,5,I,I2,I20
364096312,R,5,P,P3,P33
370661505,R,7,T,T7,T70
371290594,R,5,P,P7,P73
264530305,R,7,W,W4,W40
371169605,S,4,E,E2,E20
370961830,R,4,E,E3,E32
371224992,R,4,E,E5,E50
371169605,S,4,E,E2,E20
371291970,R,4,E,E4,E40
371326618,R,5,P,P8,P80
370673475,R,7,T,T7,T70
370765549,S,4,F,F3,F32
370706154,R,11,B,B4,B43
364177264,R,5,L,L9,L99
371032262,R,5,L,L2,L22
371242862,R,5,L,L2,L24
370914558,R,5,J,J3,J30
371160268,R,5,P,P7,P73
370661211,R,11,B,B4,B42
362181961,R,4,E,E9,E91
362548549,R,12,E,E2,E22
362919569,R,5,P,P8,P82
370794792,R,5,P,P8,P82
371159405,R,4,E,E8,E86
371137073,R,1,A,A6,A69
370901338,R,1,A,A6,A69
370799752,R,7,S,S2,S20
522376242,R,8,X,X2,X20
370661223,R,12,E,E2,E22
370661218,R,12,E,E2,E22
376147532,R,5,P,P4,P46
363240562,S,2,B,B0,B11
362192833,R,4,F,F3,F33
362866503,R,5,P,P3,P30
421358032,R,7,S,S8,S80
362728411,R,5,P,P3,P33
370995954,R,4,G,G2,G20
370673565,R,5,P,P2,P27
370760015,R,4,F,F3,F32
370662522,R,5,P,P2,P28
370673557,R,4,E,E9,E92
371022829,R,4,F,F4,F40
371107446,R,5,P,P7,P74
201244058,R,7,T,T3,T31
237426289,R,12,E,E2,E22
371018302,R,5,P,P8,P82
371110690,R,12,E,E2,E21
371007739,R,4,E,E9,E91
370810222,S,2,B,B0,B11
370661263,R,5,P,P2,P27
366108790,R,4,E,E7,E70
371260796,S,5,P,P3,P33
364223571,R,2,B,B2,B29
363779007,R,5,I,I7,I72
370956949,R,2,B,B9,B99
371186514,S,4,E,E2,E20
371045364,R,4,F,F4,F42
371383599,R,5,L,L4,L41
370717761,R,5,P,P8,P82
364143823,R,4,E,E3,E31
371340071,R,3,C,C3,C30
371361916,R,12,E,E2,E21
370512290,R,12,E,E2,E22
362592395,S,2,B,B0,B11
362181997,R,12,E,E2,E22
371200267,S,4,E,E0,E11
371200263,R,4,E,E7,E70
371139631,R,5,J,J2,J20
370948852,S,5,P,P7,P75
370692975,R,11,B,B4,B42
370661228,R,11,B,B4,B42
370980217,R,5,P,P8,P80
363347452,R,5,L,L2,L22
362225496,R,5,P,P2,P27
363784963,R,7,S,S9,S99
362615835,R,5,P,P8,P81
362334626,R,5,P,P8,P82
362785784,R,8,X,X8,X82
364195126,R,12,E,E2,E21
362706578,R,5,P,P8,P82
362169197,R,5,P,P2,P27
362422510,R,5,P,P8,P85
363730832,S,5,L,L2,L20
362270044,R,5,O,O2,O21
363397910,R,5,L,L9,L99
362425572,R,4,G,G2,G20
911985917,S,8,X,X0,X11
371404354,R,8,X,X2,X20
362167842,R,11,B,B4,B43
362167018,R,5,P,P7,P73
363624202,R,5,P,P7,P70
363229794,R,5,J,J3,J33
364048431,R,5,P,P2,P28
362174838,R,5,P,P2,P27
362478025,R,3,C,C3,C34
362693681,R,5,P,P7,P70
362486669,R,4,G,G4,G41
370673484,R,11,B,B4,B42
370681536,R,5,P,P7,P75
351118472,R,5,P,P7,P75
351666738,R,5,J,J2,J22
351341437,R,5,P,P7,P75
351922483,R,4,E,E3,E32
237378179,R,5,P,P7,P73
272260443,R,5,P,P4,P40
310899309,R,5,P,P4,P40
350868091,R,5,O,O4,O42
350913541,R,4,E,E5,E50
351499536,R,7,S,S4,S40
421545637,R,3,C,C5,C50
351111819,R,5,P,P2,P20
350868220,R,5,P,P2,P27
311113254,R,5,P,P4,P40
510151621,R,7,S,S2,S22
351950376,R,4,E,E8,E86
204805937,R,5,J,J3,J30
351127422,R,5,O,O2,O20
352033887,R,1,A,A5,A52
351479425,S,5,P,P7,P74
311017271,R,5,P,P8,P81
351918822,R,7,S,S3,S31
351829585,R,7,T,T3,T31
311072162,S,4,E,E0,E11
351859070,R,5,N,N6,N64
351960379,R,7,T,T3,T31
350942648,R,5,N,N2,N20
351091794,R,5,P,P8,P82
350868950,R,7,T,T7,T70
351362298,R,4,F,F3,F31
351404567,R,7,T,T7,T70
356024566,S,2,B,B4,B40
352018494,R,4,E,E3,E30
520799408,R,5,N,N6,N60
350869061,R,5,L,L4,L41
351990305,R,7,T,T3,T31
351974765,R,12,E,E2,E21
351070041,R,4,F,F3,F30
356001540,R,12,E,E2,E22
311255886,R,7,T,T3,T31
351875364,R,4,E,E3,E32
237126990,S,5,P,P0,P12
351973845,R,7,S,S3,S30
510178910,R,5,P,P8,P81
300036865,R,5,L,L2,L22
351509145,R,5,P,P8,P80
356062298,R,5,P,P2,P20
351912317,R,7,T,T3,T31
356032606,R,5,P,P8,P82
351333164,R,5,P,P8,P82
350965642,R,5,P,P8,P82
350868181,R,11,B,B4,B43
350885591,R,11,B,B4,B43
350868130,R,12,E,E2,E22
311117791,R,7,T,T3,T31
350886981,R,5,P,P2,P27
454763202,R,7,U,U4,U40
260620716,R,1,A,A8,A82
351378456,S,4,E,E0,E11
310963175,R,5,J,J3,J30
350230360,R,1,A,A6,A61
203901164,S,1,A,A6,A61
311193132,R,5,P,P8,P80
351341204,R,4,F,F3,F32
136266432,R,2,B,B8,B83
350979327,R,5,O,O2,O23
351148589,R,5,P,P4,P40
350868101,R,11,B,B4,B43
351777462,S,4,E,E0,E11
350895832,R,12,E,E2,E22
351125641,R,5,P,P2,P20
351635296,S,4,E,E8,E86
352187477,R,5,P,P7,P75
351864814,S,2,B,B0,B19
237268826,S,2,B,B0,B11
350868095,R,11,B,B4,B43
351282401,R,5,L,L2,L22
356005615,R,5,P,P8,P82
351447417,R,5,P,P7,P75
351068483,R,5,P,P7,P73
351087173,R,11,B,B4,B43
351178594,R,5,P,P2,P22
351967730,S,2,B,B0,B11
351872803,R,7,T,T3,T31
351369437,R,5,P,P2,P27
311128781,R,7,T,T3,T31
237170019,R,7,T,T7,T70
352007327,R,12,E,E2,E22
473180593,R,7,W,W7,W70
350898393,R,2,B,B2,B24
350867954,R,11,B,B4,B43
351337205,R,5,O,O2,O22
208964581,R,8,X,X2,X20
351760451,R,5,O,O5,O50
205464035,R,4,H,H8,H80
351759503,R,7,S,S9,S99
351278222,R,4,G,G2,G20
351602641,R,4,E,E9,E92
351804480,S,5,P,P0,P12
350885588,R,5,L,L9,L99
351780312,R,4,G,G8,G80
263359068,R,6,Q,Q3,Q33
351188078,S,2,B,B0,B03
356016441,S,2,B,B0,B11
431790521,R,7,T,T7,T70
351534713,R,4,F,F3,F30
351117501,R,7,T,T2,T20
356202818,S,1,A,A5,A54
351188078,S,2,B,B0,B03
264808603,R,4,G,G4,G41
351746358,R,4,E,E6,E65
351877771,R,7,S,S2,S20
350869058,R,4,E,E5,E50
237099139,R,8,X,X3,X30
521210174,R,1,A,A8,A80
431790521,R,7,T,T7,T70
364550324,R,4,E,E7,E70
350888763,R,5,P,P3,P33
351932442,R,4,E,E3,E31
352057322,R,2,B,B8,B82
237016089,S,2,B,B7,B70
356043086,S,4,E,E2,E20
351894464,R,5,L,L2,L22
366130655,S,2,B,B8,B83
311003977,R,4,E,E3,E32
237398358,R,7,R,R6,R60
465592573,R,2,B,B9,B90
351579827,R,4,E,E3,E32
366066531,R,2,B,B8,B83
351844176,R,4,E,E7,E70
300145826,R,2,B,B2,B29
260303542,R,4,G,G3,G30
562442758,R,5,O,O3,O30
351111818,R,2,B,B2,B20
310994560,R,5,N,N6,N67
350998627,R,1,A,A6,A69
311158610,R,7,T,T2,T20
352063299,R,4,G,G9,G90
351346514,R,5,P,P4,P43
237002448,R,1,A,A2,A26
310975117,R,5,N,N7,N70
351061264,R,5,P,P3,P30
351573009,R,7,S,S9,S99
351948768,R,4,E,E3,E32
351914815,R,5,P,P2,P26
351738809,R,5,P,P2,P28
351814660,R,12,E,E2,E21
350924720,R,5,P,P8,P82
351483868,R,5,K,K3,K31
351832797,R,1,A,A3,A31
205392766,R,4,E,E9,E99
310970262,R,11,B,B4,B43
383651271,R,5,L,L2,L22
300076632,R,8,X,X2,X20
310986868,R,5,N,N6,N60
351323831,R,5,O,O3,O31
621355896,R,6,Q,Q2,Q22
310896413,S,8,X,X0,X11
350942628,R,5,L,L9,L99
760363452,R,8,X,X9,X99
350868107,R,11,B,B4,B43
351373319,R,4,E,E4,E42
237328642,R,4,E,E3,E31
311184693,S,5,P,P3,P33
351873751,R,5,J,J2,J22
351890547,R,5,L,L9,L99
351886746,R,5,L,L2,L20
800619587,R,3,C,C3,C34
311059740,R,5,P,P4,P47
351021203,R,5,I,I4,I44
350868123,R,5,P,P4,P40
351091997,S,5,P,P7,P70
351957191,R,2,B,B2,B20
351900090,R,5,P,P8,P84
205178959,R,2,B,B6,B60
270497482,R,4,G,G4,G43
440567264,R,5,N,N4,N40
262085324,R,5,N,N6,N60
352082941,R,5,J,J3,J32
352002052,R,2,B,B8,B80
510489857,S,5,K,K0,K11
275088434,R,10,Z,Z9,Z99
237456842,R,5,P,P3,P30
431259311,R,1,A,A9,A99
431259311,R,1,A,A9,A99
351075886,R,5,P,P8,P82
351441961,S,7,T,T7,T70
352066074,R,4,F,F3,F30
351436580,R,5,L,L2,L22
351088735,R,1,A,A2,A25
351870982,R,5,L,L2,L25
351826870,R,7,T,T3,T31
350893512,R,5,P,P2,P27
351550876,R,4,F,F3,F33
351313090,R,7,W,W9,W99
356055409,R,7,V,V2,V24
263018654,S,4,E,E0,E03
351753977,R,5,L,L2,L20
310889739,R,7,T,T3,T31
351830637,R,3,C,C3,C34
351836315,R,7,T,T3,T31
351827247,R,7,T,T3,T31
351112746,R,5,P,P2,P20
352032442,R,3,C,C4,C41
351965214,R,5,P,P8,P82
351136833,R,5,P,P8,P82
311140515,R,6,Q,Q3,Q33
237125454,R,7,T,T9,T99
352048001,R,7,T,T3,T31
263591070,R,7,T,T2,T20
350935587,R,11,B,B4,B43
356062577,R,5,P,P7,P73
311174910,R,5,P,P3,P30
351148835,R,11,B,B4,B41
350869031,S,4,F,F0,F02
237122199,R,4,F,F2,F22
351093073,R,5,J,J3,J32
351382793,S,2,B,B7,B70
351756331,R,7,T,T7,T70
351277849,R,5,O,O2,O22
352068158,R,2,B,B3,B30
870778393,R,4,E,E3,E32
383690102,R,7,S,S2,S20
350211370,R,12,E,E2,E22
350211370,R,12,E,E2,E22
383690102,R,7,S,S2,S20
351115916,R,5,P,P2,P20
351329223,R,5,P,P6,P60
452991805,R,8,X,X2,X20
351099083,R,5,P,P4,P40
455386246,R,8,X,X2,X21
202730568,R,3,C,C3,C30
237147996,R,7,T,T3,T31
351965865,R,4,E,E3,E30
351537584,S,7,S,S0,S19
352128701,R,7,S,S2,S20
262466266,R,6,Q,Q3,Q30
350868074,R,11,B,B4,B43
351748468,R,4,E,E8,E86
350868074,R,11,B,B4,B43
351368616,R,8,X,X2,X21
760768790,R,5,P,P4,P40
350868069,R,7,T,T7,T70
351798568,R,7,S,S4,S43
351307165,R,1,A,A3,A32
310951608,R,5,P,P7,P73
350869067,R,5,P,P3,P33
350874517,R,1,A,A5,A50
350868149,R,11,B,B5,B50
263673809,S,2,B,B0,B11
351115813,R,5,P,P2,P20
351065063,R,11,B,B4,B43
270581133,R,12,E,E2,E21
350868127,R,11,B,B4,B42
356019016,R,7,T,T3,T31
350868073,R,11,B,B4,B43
352112570,R,4,E,E6,E62
351138156,R,5,J,J3,J30
351863827,R,3,C,C3,C32
421020922,R,2,B,B2,B20
421350378,R,5,L,L2,L20
521621262,R,5,P,P8,P81
421135294,R,5,P,P7,P74
421364293,S,2,B,B0,B11
420794846,R,4,F,F3,F33
420670596,R,12,E,E2,E22
420680404,R,11,B,B4,B43
420733472,R,12,E,E2,E22
421315417,R,7,T,T7,T70
421036748,R,5,P,P8,P82
421504022,R,5,L,L2,L24
421149822,R,4,F,F9,F99
420810175,R,5,L,L2,L22
421316126,S,4,E,E0,E11
421336618,R,12,E,E2,E22
420680407,R,12,E,E2,E22
421193185,S,4,E,E2,E21
421193186,S,4,E,E0,E11
362270695,R,11,B,B4,B42
426267517,R,5,P,P7,P73
420936800,R,5,P,P7,P75
421071185,R,1,A,A5,A51
421317452,S,4,E,E9,E91
420680372,R,11,B,B4,B43
421045275,R,5,J,J3,J30
420777257,R,1,A,A4,A40
420843389,R,12,E,E2,E22
420703250,R,5,P,P2,P27
421315493,R,11,B,B5,B50
421154098,R,5,P,P7,P74
420933140,R,5,P,P8,P82
421177023,R,7,T,T3,T31
237040506,S,4,E,E9,E91
426084674,R,7,T,T2,T20
420933140,R,5,P,P8,P82
420923563,R,5,J,J3,J32
421410210,R,8,X,X9,X99
421135083,R,5,P,P7,P73
421170531,R,1,A,A2,A20
421078444,R,4,F,F4,F40
421342872,R,5,P,P8,P80
391894395,R,11,B,B5,B50
202405575,R,4,F,F3,F32
331004114,R,2,B,B9,B99
264669601,R,7,S,S2,S22
420805377,R,5,P,P8,P82
420680248,R,1,A,A5,A51
421489121,S,2,B,B0,B11
420686467,R,11,B,B4,B43
420861239,R,7,T,T7,T70
420998726,R,5,P,P4,P40
420890913,R,1,A,A6,A65
237292786,S,2,B,B7,B70
420707120,R,11,B,B4,B42
421087612,R,12,E,E2,E22
420680344,R,11,B,B4,B42
420772563,R,2,B,B2,B25
420752666,R,2,B,B2,B24
421367973,R,7,S,S8,S80
421245565,S,7,W,W2,W22
420951385,R,5,J,J3,J30
421500277,R,12,E,E2,E22
421232822,R,4,F,F3,F32
421101835,R,12,E,E2,E22
421277131,R,5,P,P8,P82
320225243,R,1,A,A6,A65
421472525,R,4,H,H2,H20
420942273,R,4,F,F3,F32
421240096,R,4,E,E4,E42
760717999,R,5,O,O5,O50
421478417,R,4,E,E3,E31
420759070,R,5,O,O5,O53
420698267,R,8,X,X2,X21
421497728,R,5,J,J3,J32
263339967,S,5,M,M0,M01
263443290,R,5,K,K3,K30
470394397,R,11,B,B4,B43
421415581,R,1,A,A5,A54
237334841,R,1,A,A6,A68
421370848,R,7,T,T9,T99
426077181,R,7,S,S2,S20
421484890,S,2,B,B7,B70
421308042,S,7,S,S2,S20
421353472,R,7,S,S4,S40
421517161,R,5,N,N6,N64
510204853,R,5,P,P7,P75
421233011,S,1,A,A3,A33
421087681,R,2,B,B2,B24
510203872,R,8,X,X2,X21
510229824,R,4,F,F3,F32
420332670,R,4,E,E9,E91
420716340,S,3,C,C3,C30
421184999,R,5,O,O3,O31
421402472,R,7,T,T7,T70
421063074,R,5,P,P7,P73
421331493,R,7,T,T7,T70
420891140,R,5,L,L2,L22
420680416,R,5,P,P3,P33
420764469,R,5,J,J3,J32
420680460,R,11,B,B4,B43
421527405,R,7,T,T3,T31
