EIN,type.org,two.digit,broad.category,letter,letter1,letter2,s.further,us.state,city.type
520847610,S,03,2,B,B0,B03,B43,TRUE,Metropolitan
521247182,S,03,2,B,B0,B03,B82,TRUE,Metropolitan
381614481,S,03,7,V,V0,V03,NA,TRUE,Metropolitan
911985705,S,11,6,Q,Q0,Q11,Q35,TRUE,Metropolitan
520794300,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
521755403,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
521174165,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
521233065,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
522131854,R,35,6,Q,Q3,Q35,NA,TRUE,Metropolitan
522094777,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
521481896,R,26,7,R,R2,R26,NA,TRUE,Metropolitan
521148078,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
111630900,S,03,2,B,B0,B03,B43,TRUE,Metropolitan
521266885,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
521076614,R,20,7,W,W2,W20,NA,TRUE,Metropolitan
521073576,S,05,6,Q,Q0,Q05,NA,TRUE,Metropolitan
521362650,R,36,7,U,U3,U36,NA,TRUE,Metropolitan
521477004,R,24,7,R,R2,R24,NA,TRUE,Metropolitan
520807619,R,70,1,A,A7,A70,NA,TRUE,Metropolitan
362166948,S,03,5,P,P0,P03,P20,TRUE,Metropolitan
522254613,R,90,7,W,W9,W90,NA,TRUE,Metropolitan
521068522,R,34,1,A,A3,A34,NA,TRUE,Metropolitan
530116540,R,20,7,W,W2,W20,NA,TRUE,Metropolitan
300060696,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
521989809,S,01,2,B,B0,B01,NA,TRUE,Metropolitan
521447902,R,32,6,Q,Q3,Q32,NA,TRUE,Metropolitan
521122531,S,11,4,E,E0,E11,E91,TRUE,Metropolitan
680633254,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
521589700,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
521818839,R,50,6,Q,Q5,Q50,NA,TRUE,Metropolitan
522296718,R,21,5,I,I2,I21,NA,TRUE,Metropolitan
204254493,R,32,3,C,C3,C32,NA,TRUE,Metropolitan
521974695,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
521257425,R,40,6,Q,Q4,Q40,NA,TRUE,Metropolitan
521545108,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
521678194,R,31,1,A,A3,A31,NA,TRUE,Metropolitan
521147591,S,05,4,E,E0,E05,E70,TRUE,Metropolitan
542035617,R,31,5,P,P3,P31,NA,TRUE,Metropolitan
800641867,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
530219640,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
208941562,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
521907420,S,11,6,Q,Q0,Q11,Q51,TRUE,Metropolitan
522063854,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
237305477,R,60,5,N,N6,N60,NA,TRUE,Metropolitan
521523098,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
263727917,S,01,4,F,F0,F01,F20,TRUE,Metropolitan
237161537,R,22,7,T,T2,T22,NA,TRUE,Metropolitan
521384781,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
521140942,R,20,5,N,N2,N20,NA,TRUE,Metropolitan
134113075,R,41,6,Q,Q4,Q41,NA,TRUE,Metropolitan
362898848,S,19,4,F,F0,F19,F20,TRUE,Metropolitan
237110060,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
521814742,S,01,3,C,C0,C01,C30,TRUE,Metropolitan
520895826,R,6B,1,A,A6,A6B,NA,TRUE,Metropolitan
465539528,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
208351782,S,02,9,Y,Y0,Y02,NA,TRUE,Metropolitan
237367533,R,99,4,H,H9,H99,NA,TRUE,Metropolitan
912121566,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
263703347,R,25,5,L,L2,L25,NA,TRUE,Metropolitan
521503251,S,12,6,Q,Q0,Q12,Q40,TRUE,Metropolitan
592217411,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
593518079,S,03,2,B,B0,B03,B80,TRUE,Metropolitan
461185106,R,30,3,D,D3,D30,NA,TRUE,Metropolitan
593609357,S,03,3,D,D0,D03,D40,TRUE,Metropolitan
591140179,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
592878381,R,52,5,O,O5,O52,NA,TRUE,Metropolitan
593518156,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
202012508,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
590808855,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
593551267,R,6A,1,A,A6,A6A,NA,TRUE,Metropolitan
592729133,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
592113799,R,99,5,P,P9,P99,NA,TRUE,Metropolitan
593613021,R,34,3,C,C3,C34,NA,TRUE,Metropolitan
590657413,R,25,2,B,B2,B25,NA,TRUE,Metropolitan
651075845,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
593665622,S,01,2,B,B0,B01,B21,TRUE,Metropolitan
592911059,R,84,2,B,B8,B84,NA,TRUE,Metropolitan
592912345,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
651121807,R,29,2,B,B2,B29,NA,TRUE,Metropolitan
592323037,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
596046500,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
592448775,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
592461562,R,53,5,O,O5,O53,NA,TRUE,Metropolitan
591888374,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
591795440,R,74,5,P,P7,P74,NA,TRUE,Metropolitan
592114988,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
592477479,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
591203280,R,33,5,J,J3,J33,NA,TRUE,Metropolitan
593036563,R,81,4,G,G8,G81,NA,TRUE,Metropolitan
592858471,R,25,4,G,G2,G25,NA,TRUE,Metropolitan
311471766,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
274734125,R,20,7,T,T2,T20,NA,TRUE,Metropolitan
590993499,R,82,1,A,A8,A82,NA,TRUE,Metropolitan
591506570,R,40,7,T,T4,T40,NA,TRUE,Metropolitan
590791028,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
592507617,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
651060848,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
591800721,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
591083502,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
205935069,S,05,2,B,B0,B05,NA,TRUE,Metropolitan
592320573,S,19,5,L,L0,L19,L20,TRUE,Metropolitan
522292725,R,21,7,S,S2,S21,NA,TRUE,Metropolitan
650080301,S,11,5,P,P0,P11,NA,TRUE,Metropolitan
650316363,S,01,4,E,E0,E01,NA,TRUE,Metropolitan
650665009,R,22,5,L,L2,L22,NA,TRUE,Metropolitan
650216638,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
590624402,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
650112666,S,11,3,C,C0,C11,C50,TRUE,Metropolitan
592656932,S,01,5,P,P0,P01,P71,TRUE,Metropolitan
650978444,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
590624420,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
592935027,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
651001650,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
593598933,R,40,5,P,P4,P40,NA,TRUE,Metropolitan
203455197,S,01,4,F,F0,F01,F20,TRUE,Metropolitan
411793877,R,99,1,A,A9,A99,NA,TRUE,Metropolitan
596154976,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
200446620,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
651229558,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
650315664,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
331075317,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
650047747,R,80,4,F,F8,F80,NA,TRUE,Metropolitan
592396243,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
650511429,R,41,3,C,C4,C41,NA,TRUE,Metropolitan
262646032,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
650279110,R,22,5,O,O2,O22,NA,TRUE,Metropolitan
223879709,R,30,4,G,G3,G30,NA,TRUE,Metropolitan
593740883,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
591022882,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
562412630,R,50,3,D,D5,D50,NA,TRUE,Metropolitan
383487577,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
593726382,S,01,2,B,B0,B01,B20,TRUE,Metropolitan
593061078,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
592178947,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
591146751,R,42,11,B,B4,B42,NA,TRUE,Metropolitan
590637868,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
591965600,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
590689705,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
596002104,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
591867407,R,31,7,S,S3,S31,NA,TRUE,Metropolitan
591406016,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
591842440,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
237347442,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
591090517,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
590970718,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
237437216,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
592176287,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
592621692,R,30,5,K,K3,K30,NA,TRUE,Metropolitan
311489868,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
592881219,R,64,5,N,N6,N64,NA,TRUE,Metropolitan
591009115,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
593678265,S,05,4,F,F0,F05,F22,TRUE,Metropolitan
592625008,R,86,4,E,E8,E86,NA,TRUE,Metropolitan
592564222,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
591952727,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
593004784,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
593688924,S,01,2,B,B0,B01,B20,TRUE,Metropolitan
596002520,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
593562981,R,50,11,B,B5,B50,NA,TRUE,Metropolitan
591881828,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
237167701,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
593672786,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
593390564,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
596173057,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
596178237,S,11,1,A,A0,A11,A50,TRUE,Metropolitan
590940528,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
201920020,R,20,5,M,M2,M20,NA,TRUE,Metropolitan
591586520,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
591101615,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
590737872,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
593105246,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
591118735,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
590192265,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
592951990,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
593247747,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
591404594,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
208776228,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
464359660,S,11,3,D,D0,D11,NA,TRUE,Metropolitan
591643458,R,22,7,V,V2,V22,NA,TRUE,Metropolitan
452508287,R,64,5,N,N6,N64,NA,TRUE,Metropolitan
592420282,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
596151219,R,52,5,N,N5,N52,NA,TRUE,Metropolitan
593651378,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
593198066,S,01,4,E,E0,E01,E31,TRUE,Metropolitan
590747306,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
592788323,R,99,5,L,L9,L99,NA,TRUE,Metropolitan
591785265,R,40,4,F,F4,F40,NA,TRUE,Metropolitan
590624454,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
562395538,R,32,1,A,A3,A32,NA,TRUE,Metropolitan
593725701,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
592184150,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
272196347,R,30,7,W,W3,W30,NA,TRUE,Metropolitan
591742909,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
591741303,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
581377711,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
651096929,R,31,4,F,F3,F31,NA,TRUE,Metropolitan
208378337,R,60,2,B,B6,B60,NA,TRUE,Metropolitan
591825942,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
650598653,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
311624121,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
593671047,R,70,7,W,W7,W70,NA,TRUE,Metropolitan
141933532,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
592850410,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
591936650,R,99,7,U,U9,U99,NA,TRUE,Metropolitan
593414776,R,31,7,S,S3,S31,NA,TRUE,Metropolitan
650064129,R,60,3,C,C6,C60,NA,TRUE,Rural
591867408,R,25,1,A,A2,A25,NA,TRUE,Rural
650523165,R,30,5,P,P3,P30,NA,TRUE,Rural
591144567,R,20,7,S,S2,S20,NA,TRUE,Rural
650202835,R,22,4,F,F2,F22,NA,TRUE,Rural
591930274,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
592958036,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
237181560,R,72,5,N,N7,N72,NA,TRUE,Metropolitan
593140669,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
592790823,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
591143758,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
591350404,R,68,1,A,A6,A68,NA,TRUE,Metropolitan
591163686,R,80,5,I,I8,I80,NA,TRUE,Metropolitan
596198583,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
202640022,R,25,5,L,L2,L25,NA,TRUE,Metropolitan
592240895,S,11,3,D,D0,D11,D30,TRUE,Metropolitan
237304964,R,26,1,A,A2,A26,NA,TRUE,Metropolitan
592037788,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
592332120,R,31,5,K,K3,K31,NA,TRUE,Metropolitan
591287693,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
200243438,R,80,1,A,A8,A80,NA,TRUE,Metropolitan
650153890,R,60,2,B,B6,B60,NA,TRUE,Metropolitan
650503084,R,53,5,O,O5,O53,NA,TRUE,Metropolitan
596175593,R,92,4,E,E9,E92,NA,TRUE,Metropolitan
592602772,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
590968911,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
596196141,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
650383037,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
800002415,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
590939481,R,82,2,B,B8,B82,NA,TRUE,Metropolitan
593076558,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
452337977,S,19,2,B,B0,B19,NA,TRUE,Metropolitan
592718509,S,19,7,T,T0,T19,NA,TRUE,Metropolitan
202305722,R,24,7,W,W2,W24,NA,TRUE,Metropolitan
596152180,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
591491338,R,20,4,F,F2,F20,NA,TRUE,Metropolitan
591657087,S,03,4,F,F0,F03,F32,TRUE,Metropolitan
590808247,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
134356799,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
593496460,S,03,5,P,P0,P03,NA,TRUE,Metropolitan
592824728,R,23,7,R,R2,R23,NA,TRUE,Metropolitan
593352342,R,60,4,E,E6,E60,NA,TRUE,Metropolitan
593633062,S,03,2,B,B0,B03,NA,TRUE,Metropolitan
593145687,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
592104510,S,03,4,E,E0,E03,NA,TRUE,Metropolitan
592906946,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
453013350,S,03,2,B,B0,B03,B90,TRUE,Metropolitan
593032613,R,80,4,E,E8,E80,NA,TRUE,Metropolitan
593347586,S,03,5,I,I0,I03,I80,TRUE,Metropolitan
454355903,S,19,4,G,G0,G19,NA,TRUE,Metropolitan
650139769,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
593587277,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
593430333,R,99,2,B,B9,B99,NA,TRUE,Metropolitan
593659026,R,20,5,J,J2,J20,NA,TRUE,Metropolitan
596011150,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
596194457,S,11,2,B,B0,B11,NA,TRUE,Metropolitan
593743672,R,21,2,B,B2,B21,NA,TRUE,Metropolitan
591844633,R,81,5,P,P8,P81,NA,TRUE,Metropolitan
366149972,S,03,7,U,U0,U03,NA,TRUE,Metropolitan
592252756,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
591952984,R,69,1,A,A6,A69,NA,TRUE,Metropolitan
592091480,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
592130789,R,31,5,O,O3,O31,NA,TRUE,Metropolitan
592319288,R,22,12,E,E2,E22,NA,TRUE,Metropolitan
593652684,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
271397124,R,99,4,H,H9,H99,NA,TRUE,Metropolitan
590638490,R,50,4,E,E5,E50,NA,TRUE,Metropolitan
593359549,R,50,7,U,U5,U50,NA,TRUE,Metropolitan
591196043,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
650833500,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
591843274,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
593606103,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
650901170,S,11,5,J,J0,J11,J30,TRUE,Metropolitan
596166231,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
592334811,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
591819652,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
650611186,S,11,4,E,E0,E11,E50,TRUE,Metropolitan
591420986,R,36,5,K,K3,K36,NA,TRUE,Metropolitan
592591136,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
237362750,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
510177273,R,30,4,F,F3,F30,NA,TRUE,Metropolitan
592992077,S,19,5,L,L0,L19,L20,TRUE,Metropolitan
593060378,R,30,4,E,E3,E30,NA,TRUE,Metropolitan
592119445,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
591814769,R,92,4,E,E9,E92,NA,TRUE,Metropolitan
650315112,S,11,2,B,B0,B11,B70,TRUE,Metropolitan
592422998,R,60,5,P,P6,P60,NA,TRUE,Metropolitan
591978388,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
650016846,R,60,1,A,A6,A60,NA,TRUE,Metropolitan
521929587,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
591523943,R,92,4,E,E9,E92,NA,TRUE,Metropolitan
651040912,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
273185735,R,60,3,C,C6,C60,NA,TRUE,Metropolitan
455518434,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
300216715,R,30,7,T,T3,T30,NA,TRUE,Metropolitan
592423867,R,90,1,A,A9,A90,NA,TRUE,Metropolitan
592189635,R,70,5,N,N7,N70,NA,TRUE,Metropolitan
591039811,R,52,5,N,N5,N52,NA,TRUE,Metropolitan
237269955,S,03,7,R,R0,R03,NA,TRUE,Metropolitan
651040928,S,02,4,E,E0,E02,NA,TRUE,Metropolitan
650032862,R,22,4,F,F2,F22,NA,TRUE,Metropolitan
264233346,S,11,5,L,L0,L11,NA,TRUE,Metropolitan
590624458,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
521929588,R,30,5,J,J3,J30,NA,TRUE,Metropolitan
650244316,S,12,4,H,H0,H12,NA,TRUE,Metropolitan
651040936,R,21,12,E,E2,E21,NA,TRUE,Metropolitan
363719712,R,44,4,G,G4,G44,NA,TRUE,Metropolitan
590714818,R,20,4,G,G2,G20,NA,TRUE,Metropolitan
591374440,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
651040919,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
300541840,R,90,4,E,E9,E90,NA,TRUE,Metropolitan
650746714,R,28,5,P,P2,P28,NA,TRUE,Metropolitan
651040917,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
591923396,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
596169745,S,11,2,B,B0,B11,B40,TRUE,Metropolitan
650715767,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
596166904,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
650714062,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
830500200,R,32,5,N,N3,N32,NA,TRUE,Metropolitan
590737868,R,32,1,A,A3,A32,NA,TRUE,Metropolitan
592657550,R,21,5,L,L2,L21,NA,TRUE,Metropolitan
510173787,R,74,5,P,P7,P74,NA,TRUE,Metropolitan
621604765,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
650493697,R,70,5,P,P7,P70,NA,TRUE,Metropolitan
571140890,R,30,5,P,P3,P30,NA,TRUE,Metropolitan
900525658,S,01,4,E,E0,E01,E21,TRUE,Metropolitan
590825837,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
521758796,R,80,2,B,B8,B80,NA,TRUE,Metropolitan
650167851,R,84,5,P,P8,P84,NA,TRUE,Metropolitan
650208290,R,31,7,T,T3,T31,NA,TRUE,Metropolitan
651040931,S,19,4,E,E0,E19,NA,TRUE,Metropolitan
200873622,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
592712689,R,28,2,B,B2,B28,NA,TRUE,Metropolitan
237372819,S,05,4,E,E0,E05,E32,TRUE,Metropolitan
591466709,R,33,4,F,F3,F33,NA,TRUE,Metropolitan
270077412,R,50,1,A,A5,A50,NA,TRUE,Metropolitan
650662341,R,52,5,N,N5,N52,NA,TRUE,Metropolitan
592569847,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
650118734,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
650140488,R,90,2,B,B9,B90,NA,TRUE,Metropolitan
264468758,R,43,11,B,B4,B43,NA,TRUE,Metropolitan
650379532,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
650424304,R,81,5,L,L8,L81,NA,TRUE,Metropolitan
592104864,R,40,1,A,A4,A40,NA,TRUE,Metropolitan
651040926,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
650622266,R,41,4,G,G4,G41,NA,TRUE,Metropolitan
650009277,S,19,4,E,E0,E19,E20,TRUE,Metropolitan
134245879,R,91,4,E,E9,E91,NA,TRUE,Metropolitan
650435764,R,20,8,X,X2,X20,NA,TRUE,Metropolitan
650118730,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
631113642,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
593331584,S,12,5,P,P0,P12,P30,TRUE,Metropolitan
264233085,S,11,5,L,L0,L11,NA,TRUE,Metropolitan
651110424,R,50,5,O,O5,O50,NA,TRUE,Metropolitan
590866060,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
590866126,R,32,5,J,J3,J32,NA,TRUE,Metropolitan
264725581,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
590968005,R,54,1,A,A5,A54,NA,TRUE,Metropolitan
650504316,S,01,4,E,E0,E01,E21,TRUE,Metropolitan
591796622,R,20,4,G,G2,G20,NA,TRUE,Metropolitan
650583790,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
830500199,S,11,4,E,E0,E11,NA,TRUE,Metropolitan
650326517,R,30,6,Q,Q3,Q30,NA,TRUE,Metropolitan
590766992,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
651075983,S,12,5,P,P0,P12,NA,TRUE,Metropolitan
463502696,S,03,7,T,T0,T03,T30,TRUE,Metropolitan
311745088,R,80,5,P,P8,P80,NA,TRUE,Rural
592153608,R,43,5,P,P4,P43,NA,TRUE,Rural
650653670,R,20,5,L,L2,L20,NA,TRUE,Rural
592807058,R,70,1,A,A7,A70,NA,TRUE,Rural
651003208,R,30,5,P,P3,P30,NA,TRUE,Rural
591288630,R,70,7,T,T7,T70,NA,TRUE,Rural
593400826,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
591267050,R,23,5,O,O2,O23,NA,TRUE,Metropolitan
592634092,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
460684933,R,40,7,U,U4,U40,NA,TRUE,Metropolitan
593109969,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
590972293,R,70,7,T,T7,T70,NA,TRUE,Metropolitan
650094350,R,43,5,P,P4,P43,NA,TRUE,Metropolitan
593750283,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
593747096,R,31,5,P,P3,P31,NA,TRUE,Metropolitan
952535904,R,40,7,U,U4,U40,NA,TRUE,Metropolitan
592788435,S,01,2,B,B0,B01,NA,TRUE,Metropolitan
593627035,R,20,5,L,L2,L20,NA,TRUE,Metropolitan
562313443,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
593124673,R,25,4,G,G2,G25,NA,TRUE,Metropolitan
300086039,R,20,7,S,S2,S20,NA,TRUE,Metropolitan
593165226,S,11,7,S,S0,S11,S30,TRUE,Metropolitan
590637883,R,20,3,D,D2,D20,NA,TRUE,Metropolitan
591051408,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
596191018,S,11,5,N,N0,N11,N32,TRUE,Metropolitan
591480970,R,32,4,E,E3,E32,NA,TRUE,Metropolitan
593572590,S,11,5,P,P0,P11,NA,TRUE,Metropolitan
592013160,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
590624430,R,27,5,P,P2,P27,NA,TRUE,Metropolitan
592988012,R,80,5,P,P8,P80,NA,TRUE,Metropolitan
591004604,S,03,5,I,I0,I03,I80,TRUE,Metropolitan
593110868,S,11,4,E,E0,E11,E31,TRUE,Metropolitan
593463543,R,20,2,B,B2,B20,NA,TRUE,Metropolitan
592752878,R,73,5,P,P7,P73,NA,TRUE,Metropolitan
591712936,R,99,7,S,S9,S99,NA,TRUE,Metropolitan
591214353,R,20,5,P,P2,P20,NA,TRUE,Metropolitan
593455949,R,32,4,F,F3,F32,NA,TRUE,Metropolitan
202062312,R,43,5,I,I4,I43,NA,TRUE,Metropolitan
460994106,R,41,5,L,L4,L41,NA,TRUE,Metropolitan
593510383,R,21,7,T,T2,T21,NA,TRUE,Metropolitan
590696293,R,42,5,O,O4,O42,NA,TRUE,Metropolitan
590624376,R,41,5,O,O4,O41,NA,TRUE,Metropolitan
592617174,R,75,5,P,P7,P75,NA,TRUE,Metropolitan
593396497,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
272577059,R,65,1,A,A6,A65,NA,TRUE,Metropolitan
591371754,R,33,5,P,P3,P33,NA,TRUE,Metropolitan
593053289,R,82,5,P,P8,P82,NA,TRUE,Metropolitan
590910352,R,51,1,A,A5,A51,NA,TRUE,Metropolitan
593697602,R,22,5,J,J2,J22,NA,TRUE,Metropolitan
260892010,R,60,5,I,I6,I60,NA,TRUE,Metropolitan
593425984,S,01,4,F,F0,F01,F33,TRUE,Metropolitan
