EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,RUCA,LocationType,FIPS
942319894,2018,990,RURAL COMMUNITIES HOUSING DEVELOPMENT,CA,5,L,L20,FALSE,FALSE,3919087,87,2937221,25343832,165145.72,M,FALSE,TRUE,95482,10.619047619047619,Rural,06045
942347424,2018,990,ANDERSON VALLEY HEALTH CENTER INC,CA,4,E,E32,FALSE,FALSE,3736830,35,4481304,5027639,139962.16,F,FALSE,TRUE,95415,10.619047619047619,Rural,06045
942183288,2018,990,MERCED COUNTY COMMUNITY ACTION BOARD AKA,CA,7,S,S20,FALSE,FALSE,10691141,197,10792085,7988665,180826.74,M,FALSE,TRUE,95340,2.4081632653061225,Metropolitan,06047
942581331,2018,990,CENTRAL VALLEY OPPORTUNITY CENTER INC,CA,5,J,J20,FALSE,FALSE,8513706,88,8431763,5639933,168273.9,M,FALSE,TRUE,95388,2.4081632653061225,Metropolitan,06047
941719656,2018,990,LIVINGSTON COMMUNITY HEALTH,CA,4,E,E32,FALSE,FALSE,21109204,233,17874656,16778694,353798.22,F,FALSE,TRUE,95334,2.4081632653061225,Metropolitan,06047
942578204,2018,990,TRAINING EMPLOYMENT & COMMUNITY HELP,CA,5,P,P28,FALSE,FALSE,3525573,72,3740619,1813886,118923.93999999999,F,FALSE,TRUE,96101,9.25,Rural,06049
941665831,2019,990,STRONG FAMILY HEALTH CENTER,CA,5,P,P84,FALSE,FALSE,1247356,10,1302485,4285255,116159.2,F,FALSE,TRUE,96101,9.25,Rural,06049
680008034,2018,990,SURPRISE VALLEY HEALTH CARE DISTRICT,CA,4,E,E22,FALSE,TRUE,5958102,88,6120342,4282311,36870.28,M,FALSE,TRUE,96104,9.25,Rural,06049
800495216,2018,990,BIG SUR CHARTER SCHOOL,CA,2,B,B29,FALSE,FALSE,1051720,16,1004358,252623,172110.08,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
770297577,2018,990,VALLEY HEALTH ASSOCIATES,CA,4,F,F22,FALSE,FALSE,707586,18,728014,226492,99569.58,F,FALSE,TRUE,93901,2.6808510638297873,Metropolitan,06053
770431413,2018,990,VETERANS TRANSITION CENTER,CA,7,W,W30,FALSE,FALSE,1822151,25,2698519,9114318,106306.2,M,FALSE,TRUE,93933,2.6808510638297873,Metropolitan,06053
941322169,2018,990,UNITED WAY OF MONTEREY COUNTY,CA,7,T,T70,FALSE,FALSE,2614651,22,3258586,4837536,176835.97999999998,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
941218745,2018,990,ROBERT LOUIS STEVENSON SCHOOL,CA,2,B,B20,FALSE,FALSE,39640294,364,59429165,122835369,788240,M,FALSE,TRUE,93953,2.6808510638297873,Metropolitan,06053
941534563,2018,990,MONTEREY MUSEUM OF ART,CA,1,A,A51,FALSE,FALSE,2220753,29,2868336,9816968,227830.86,M,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
941347838,2019,990,SALINAS VALLEY FAIR INC,CA,5,N,N52,FALSE,FALSE,2340040,76,2073924,6415076,98328.22,U,FALSE,TRUE,93930,2.6808510638297873,Metropolitan,06053
942641137,2018,990,SALINAS VALLEY MEMORIAL HOSPITAL,CA,4,E,E11,FALSE,FALSE,2232954,0,11143044,15420254,261607.18,F,FALSE,TRUE,93912,2.6808510638297873,Metropolitan,06053
770006320,2017,990,NATIONAL STEINBECK CENTER,CA,1,A,A70,FALSE,FALSE,744000,14,690215,4462489,50173.6,F,FALSE,TRUE,93901,2.6808510638297873,Metropolitan,06053
942473415,2018,990,BIG SUR LAND TRUST,CA,3,C,C34,FALSE,FALSE,3406407,21,10265385,46075695,295030.68,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
942227904,2018,990,JOSEPHINE KERNES MEMORIAL POOL,CA,2,B,B82,FALSE,FALSE,388721,9,445183,758819,78061.72,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
200252395,2019,990,GROWER-SHIPPER ASSOCIATION FOUNDATION,CA,5,K,K28,FALSE,FALSE,195632,2,212578,99496,103924.95999999999,F,FALSE,TRUE,93901,2.6808510638297873,Metropolitan,06053
770064507,2018,990,MEALS ON WHEELS OF THE SALINAS VALLEY,CA,5,K,K36,FALSE,FALSE,755208,5,1006441,3322005,127894.29999999999,F,FALSE,TRUE,93901,2.6808510638297873,Metropolitan,06053
208580107,2018,990,SPECIAL KIDS CONNECT,CA,5,P,P82,FALSE,FALSE,336121,22,205147,471760,107620.72,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
941225368,2018,990,CARMEL FOUNDATION,CA,5,P,P75,FALSE,FALSE,2635877,22,3463921,18990673,160674.69999999998,F,FALSE,TRUE,93921,2.6808510638297873,Metropolitan,06053
320268455,2018,990,MUSEUM FOUNDATION OF PACIFIC GROVE INC,CA,1,A,A50,FALSE,FALSE,958968,29,2683355,3189774,106982.34,F,FALSE,TRUE,93950,2.6808510638297873,Metropolitan,06053
941434628,2015,990,CARMEL BACH FESTIVAL INC,CA,1,A,A68,FALSE,FALSE,2378390,110,1987283,703816,216144.13999999998,F,FALSE,TRUE,93921,2.6808510638297873,Metropolitan,06053
770544185,2018,990,LEARNING FOR LIFE CHARTER SCHOOL,CA,2,B,B29,FALSE,FALSE,1420600,18,1481516,454699,277991.48,M,FALSE,TRUE,93933,2.6808510638297873,Metropolitan,06053
770270228,2018,990,FOOD BANK FOR MONTEREY COUNTY,CA,5,K,K31,FALSE,FALSE,15744133,34,20688498,16097816,192312.86,F,FALSE,TRUE,93907,2.6808510638297873,Metropolitan,06053
941502014,2016,990,SOUTHERN MONTEREY COUNTY MEMORIAL,CA,4,E,E20,FALSE,TRUE,65258348,501,65816500,29718392,355180,F,FALSE,TRUE,93930,2.6808510638297873,Metropolitan,06053
770411485,2018,990,SANTA LUCIA CONSERVANCY,CA,3,C,C34,FALSE,FALSE,1328454,12,2392121,68258784,189754.62,F,FALSE,TRUE,93923,2.6808510638297873,Metropolitan,06053
770489965,2018,990,UNDER CONSTRUCTION EDU NETWORK,CA,2,B,B29,FALSE,FALSE,2578976,79,2615379,2329689,128125.57999999999,F,FALSE,TRUE,93907,2.6808510638297873,Metropolitan,06053
911961943,2018,990,ACCESS MONTEREY PENINSULA INC,CA,1,A,A32,FALSE,FALSE,697750,12,639137,374728,123078.71999999999,F,FALSE,TRUE,93940,2.6808510638297873,Metropolitan,06053
770257681,2018,990,CARMEL BY-THE-SEA PUBLIC LIBRARY,CA,2,B,B1170,FALSE,FALSE,690119,2,764077,8084243,145003.12,F,FALSE,TRUE,93921,2.6808510638297873,Metropolitan,06053
941714519,2018,990,RICHARDS INSTITUTE OF,CA,1,A,A6E,FALSE,FALSE,281183,3,278240,86644,49182.399999999994,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
465770233,2018,990,NEW TECH NETWORK INC,CA,2,B,B90,FALSE,FALSE,12229728,75,12981021,7538416,437401.22,F,FALSE,TRUE,94559,2.45,Metropolitan,06055
680442009,2017,990,CHILD START INC,CA,5,P,P20,FALSE,FALSE,14726524,286,14445086,4477962,149626.36,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
941719894,2018,990,NORTH BAY DEVELOPMENTAL DISABILITIES,CA,5,P,P82,FALSE,FALSE,266248654,234,266984121,100300398,248320.37999999998,M,FALSE,TRUE,94558,2.45,Metropolitan,06055
237003565,2013,990,THE NAPA VALLEY COLLEGE FOUNDATION,CA,2,B,B11,FALSE,FALSE,851310,0,4066442,7877465,129703.23999999999,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
942524785,2018,990,COMMUNITY RESOURCES FOR CHILDREN,CA,5,P,P19,FALSE,FALSE,3615549,16,3709350,1025599,135511.19999999998,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
942322399,2018,990,COPE FAMILY CENTER,CA,5,I,I72,FALSE,FALSE,2299342,33,3263815,3698826,138994.56,F,FALSE,TRUE,94559,2.45,Metropolitan,06055
753149095,2018,990,ON THE MOVE,CA,5,P,P40,FALSE,FALSE,5793074,158,6993704,3324980,135519.46,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
941243669,2018,990,QUEEN OF THE VALLEY MEDICAL CENTER,WA,4,E,E22,FALSE,TRUE,168007856,1387,174207765,0,736907.64,M,FALSE,TRUE,94558,2.45,Metropolitan,06055
237221695,2018,990,OLE HEALTH,CA,4,E,E32,FALSE,FALSE,27819042,272,29810477,38677755,373093.57999999996,F,FALSE,TRUE,94558,2.45,Metropolitan,06055
942570239,2018,990,SIERRA NEVADA CHILDRENS SERVICES,CA,5,P,P30,FALSE,FALSE,4198693,18,4217120,975130,134937.72,M,FALSE,TRUE,95945,4.7,Metropolitan,06057
943330846,2018,990,NORTHERN CALIFORNIA CENTER FOR THE ARTS,CA,1,A,A20,FALSE,FALSE,2113930,42,3206972,2534207,98592.54,F,FALSE,TRUE,95945,4.7,Metropolitan,06057
900396681,2018,990,YUBA RIVER CHARTER SCHOOL,CA,2,B,B29,FALSE,FALSE,2549225,84,3168427,14198846,96566.48,F,FALSE,TRUE,95945,4.7,Metropolitan,06057
680383595,2018,990,NEVADA COUNTY HABITAT FOR HUMANITY,CA,5,L,L20,FALSE,FALSE,343611,15,876599,2951693,100578.48,F,FALSE,TRUE,95945,4.7,Metropolitan,06057
800670293,2019,990,ASSOCIATION OF CALIFORNIA CITIES,CA,2,B,B03,FALSE,FALSE,569072,6,684824,699367,112882.34,M,FALSE,TRUE,92868,1.0171526586620927,Metropolitan,06059
201485148,2016,990,CAPISTRANO CONNECTIONS ACADEMY,CA,2,B,B99,FALSE,FALSE,29292172,0,29832033,8271416,201918.06,M,FALSE,TRUE,92675,1.0171526586620927,Metropolitan,06059
270456887,2019,990,UNITED STATES COLLEGIATE ARCHERY,CA,2,B,B03,FALSE,FALSE,37300,0,37333,0,14098.64,M,FALSE,TRUE,92691,1.0171526586620927,Metropolitan,06059
330616121,2019,990,AFFORDABLE HOUSING ALLIANCE II INC,CA,5,L,L0150,FALSE,FALSE,1960077,10,452814,3079433,324669.92,M,FALSE,TRUE,92618,1.0171526586620927,Metropolitan,06059
953941826,2018,990,THE SURFRIDER FOUNDATION,CA,3,C,C60,FALSE,FALSE,7701010,61,9203588,5905831,197076.52,M,FALSE,TRUE,92673,1.0171526586620927,Metropolitan,06059
841414803,2018,990,WHIMSPIRE,CA,5,P,P32,FALSE,FALSE,3241575,12,3682101,1751919,108277.98,U,FALSE,TRUE,92817,1.0171526586620927,Metropolitan,06059
953130152,2018,990,NEIGHBORHOOD HOUSING SERVICES OF ORANGE,CA,5,L,L80,FALSE,FALSE,3378840,20,3390244,33709276,236475.53999999998,F,FALSE,TRUE,92867,1.0171526586620927,Metropolitan,06059
261993629,2018,990,THE SHECKLER FOUNDATION,CA,7,T,T12,FALSE,FALSE,282944,1,488927,482586,115562.12,F,FALSE,TRUE,92673,1.0171526586620927,Metropolitan,06059
951863666,2019,990,ORANGE COUNTY ADULT ACHIEVEMENT CENTER,CA,5,P,P82,FALSE,FALSE,10060196,278,10154278,11618806,190867.36,M,FALSE,TRUE,92801,1.0171526586620927,Metropolitan,06059
951856340,2018,990,UNITED CEREBRAL PALSY ASSOC OF OC,CA,4,G,G20,FALSE,FALSE,6330090,437,6469057,1738312,227708.13999999998,U,FALSE,TRUE,92620,1.0171526586620927,Metropolitan,06059
952934041,2018,990,GAY & LESBIAN COMMUNITY SERVICES CENTER,CA,5,P,P88,FALSE,FALSE,1180566,24,1411884,1147338,152853.66,F,FALSE,TRUE,92701,1.0171526586620927,Metropolitan,06059
330834635,2019,990,PROJECT ACCESS INC,CA,7,S,S20,FALSE,FALSE,7862288,132,8089392,1671797,269060.06,F,FALSE,TRUE,92868,1.0171526586620927,Metropolitan,06059
330035445,2018,990,ORANGE ELDERLY SERVICES INC,CA,5,P,P81,FALSE,FALSE,587482,9,805542,2397888,103051.76,F,FALSE,TRUE,92866,1.0171526586620927,Metropolitan,06059
203781495,2019,990,SOCAL ELITE SPORTS INC,CA,5,N,N62,FALSE,FALSE,1448074,5,1351686,319497,118064.9,M,FALSE,TRUE,92604,1.0171526586620927,Metropolitan,06059
953538772,2018,990,SOUTH BAYLO UNIVERSITY,CA,2,B,B43,TRUE,FALSE,7193359,186,11670970,13150112,97568.29999999999,M,FALSE,TRUE,92801,1.0171526586620927,Metropolitan,06059
953616628,2018,990,ORANGEWOOD FOUNDATION,CA,5,I,I1272,FALSE,FALSE,10563421,112,35492134,78012290,389332.74,M,FALSE,TRUE,92705,1.0171526586620927,Metropolitan,06059
912172681,2018,990,DEFENSE AND CONFIRMATION PROJECT INC,CA,5,I,I03,FALSE,FALSE,755470,18,1658402,944497,63889.92,M,FALSE,TRUE,92804,1.0171526586620927,Metropolitan,06059
432092827,2018,990,ORANGE COUNTY COMMUNITIES ORGANIZED FOR,CA,7,S,S20,FALSE,FALSE,1052145,71,1117963,2072915,155003.62,U,FALSE,TRUE,92843,1.0171526586620927,Metropolitan,06059
951644018,2019,990,GOODWILL INDUSTRIES OF ORANGE COUNTY,CA,5,J,J32,FALSE,FALSE,90503567,2854,142366182,86781525,504440.56,F,FALSE,TRUE,92703,1.0171526586620927,Metropolitan,06059
953626580,2018,990,MARIPOSA WOMEN AND FAMILY CENTER,CA,4,F,F22,FALSE,FALSE,2088437,44,2052203,608282,136331.3,F,FALSE,TRUE,92867,1.0171526586620927,Metropolitan,06059
330912707,2018,990,JOURNEY SCHOOL,CA,2,B,B25,FALSE,FALSE,5002860,96,5198636,1482576,177791.78,M,FALSE,TRUE,92656,1.0171526586620927,Metropolitan,06059
330741689,2018,990,AOFPACIFIC AFFORDABLE HOUSING CORP,CA,5,L,L50,FALSE,FALSE,2134057,4,4102620,9227485,671497.88,M,FALSE,TRUE,92647,1.0171526586620927,Metropolitan,06059
330944424,2018,990,CASA ROMANTICA CULTURAL CENTER,CA,1,A,A23,FALSE,FALSE,1075140,13,1193382,2279866,183432.18,U,FALSE,TRUE,92672,1.0171526586620927,Metropolitan,06059
953854831,2018,990,THE CAMBODIAN FAMILY,CA,5,P,P84,FALSE,FALSE,756724,22,642751,3433669,113826.34,U,FALSE,TRUE,92701,1.0171526586620927,Metropolitan,06059
952860752,2018,990,ROQUE CENTER,CA,4,F,F30,FALSE,FALSE,1167604,26,1121638,1035234,79026.95999999999,F,FALSE,TRUE,92844,1.0171526586620927,Metropolitan,06059
330861387,2018,990,AOFGOLDEN STATE COMMUNITY,CA,7,S,S20,FALSE,FALSE,516687,1,287248,2732139,385535.5,F,FALSE,TRUE,92647,1.0171526586620927,Metropolitan,06059
330576900,2018,990,WOMEN HELPING WOMEN,CA,7,T,T99,FALSE,FALSE,1531741,17,1399370,741082,164870.78,F,FALSE,TRUE,92614,1.0171526586620927,Metropolitan,06059
953619259,2015,990,HORIZONS FOUNDATION OF ST ANDREW'S,CA,7,T,T20,FALSE,FALSE,180143,0,479700,979035,230121.24,M,FALSE,TRUE,92663,1.0171526586620927,Metropolitan,06059
952771715,2018,990,COMMUNITY SENIORSERV INC,CA,5,K,K34,FALSE,FALSE,13014535,121,14169237,9151317,316461.83999999997,F,FALSE,TRUE,92801,1.0171526586620927,Metropolitan,06059
330943980,2019,990,LANDMARK SERVICES INC,CA,5,J,J32,FALSE,FALSE,3647367,76,4168524,3117706,504440.56,F,FALSE,TRUE,92703,1.0171526586620927,Metropolitan,06059
593816355,2017,990,TALLER SAN JOSE HOPE BUILDERS,CA,2,B,B30,FALSE,FALSE,4426940,46,4363639,4600577,182495.25999999998,F,FALSE,TRUE,92701,1.0171526586620927,Metropolitan,06059
951509841,2018,990,THE LAGUNA PLAYHOUSE,CA,1,A,A65,FALSE,FALSE,6827430,184,7087164,6844982,256552.06,F,FALSE,TRUE,92652,1.0171526586620927,Metropolitan,06059
953463975,2018,990,ALZHEIMER'S FAMILY SERVICES CENTER,CA,5,P,P71,FALSE,FALSE,5630880,67,6664159,5437165,231564.37999999998,F,FALSE,TRUE,92646,1.0171526586620927,Metropolitan,06059
330120257,2016,990,THE PRENTICE SCHOOL,CA,2,B,B28,FALSE,FALSE,4626641,82,4732051,7300516,285560,F,FALSE,TRUE,92705,1.0171526586620927,Metropolitan,06059
953731523,2018,990,AMERICAN ACADEMY OF PEDIATRICS,CA,4,G,G98,FALSE,FALSE,464869,3,471635,677190,113552.57999999999,F,FALSE,TRUE,92660,1.0171526586620927,Metropolitan,06059
330905269,2018,990,SCHOLARS HOPE FOUNDATION,CA,2,B,B90,FALSE,FALSE,850615,10,1126262,1012843,179357.63999999998,F,FALSE,TRUE,92647,1.0171526586620927,Metropolitan,06059
952798775,2018,990,CONCORDIA UNIVERSITY IRVINE,CA,2,B,B43,TRUE,FALSE,98357759,1673,104234613,168530409,396089.42,M,FALSE,TRUE,92612,1.0171526586620927,Metropolitan,06059
330157868,2018,990,IRVINE BARCLAY THEATRE OPERATING CO,CA,1,A,A61,FALSE,FALSE,5543610,88,6038089,2616822,177056.63999999998,M,FALSE,TRUE,92612,1.0171526586620927,Metropolitan,06059
330071782,2019,990,AMERICAN FAMILY HOUSING,CA,5,L,L41,FALSE,FALSE,7106834,57,7213229,34537439,292924.38,M,FALSE,TRUE,92655,1.0171526586620927,Metropolitan,06059
330438086,2018,990,ORANGE COUNTY HUMAN RELATIONS COUNCIL,CA,7,S,S21,FALSE,FALSE,1904619,30,1791403,1514959,116828.26,F,FALSE,TRUE,92705,1.0171526586620927,Metropolitan,06059
330660845,2018,990,COUNCIL FOR EDUCATIONAL TRAVEL,MI,6,Q,Q22,FALSE,FALSE,5813062,82,5696856,2104239,184434,F,FALSE,TRUE,49504,1.0171526586620927,Metropolitan,06059
204039860,2018,990,WESTERN CATHOLIC EDUCATIONAL ASSOCIATION,CA,2,B,B99,FALSE,FALSE,413933,2,518950,732429,225324.53999999998,F,FALSE,TRUE,92870,1.0171526586620927,Metropolitan,06059
237326171,2018,990,CONCORDIA UNIVERSITY IRVINE FOUNDATION,CA,2,B,B1140,FALSE,FALSE,2134409,0,2398696,6922625,396089.42,M,FALSE,TRUE,92612,1.0171526586620927,Metropolitan,06059
330150193,2018,990,OBRIA MEDICAL CLINICS OF,CA,5,P,P47,FALSE,FALSE,1651052,0,1614147,659186,227751.8,F,FALSE,TRUE,92866,1.0171526586620927,Metropolitan,06059
956002998,2018,990,VANGUARD UNIVERSITY OF SO CAL,CA,2,B,B43,TRUE,FALSE,70993665,1123,73808706,56355664,404797.82,M,FALSE,TRUE,92626,1.0171526586620927,Metropolitan,06059
956154473,2019,990,PROVIDENCE SPEECH AND HEARING CENTER,CA,4,E,E50,FALSE,FALSE,15679123,258,14797790,5687719,324241.57999999996,M,FALSE,TRUE,92868,1.0171526586620927,Metropolitan,06059
952874089,2018,990,COUNCIL ON AGING - SOUTHERN CALIFORNIA,CA,5,P,P81,FALSE,FALSE,4752563,94,4778764,1207651,207140.74,F,FALSE,TRUE,92614,1.0171526586620927,Metropolitan,06059
900176361,2018,990,OCTANE FOUNDATION FOR INNOVATION,CA,7,S,S02,FALSE,FALSE,405085,0,546849,943754,283318,M,FALSE,TRUE,92656,1.0171526586620927,Metropolitan,06059
330244625,2018,990,FRIENDS OF THE CHILDRENS MUSEUM,CA,1,A,A1152,FALSE,FALSE,436496,1,594237,782814,116808.2,M,FALSE,TRUE,90631,1.0171526586620927,Metropolitan,06059
271276227,2018,990,THE GEN NEXT FOUNDATION INC,CA,7,V,V22,FALSE,FALSE,1086384,3,1096646,6388842,165990.59999999998,M,FALSE,TRUE,92626,1.0171526586620927,Metropolitan,06059
953119548,2018,990,REGIONAL CENTER OF ORANGE COUNTY INC,CA,5,P,P82,FALSE,FALSE,456662927,489,456792809,244248481,333306.33999999997,M,FALSE,TRUE,92702,1.0171526586620927,Metropolitan,06059
951992702,2017,990,BIG BROTHERSBIG SISTERS,CA,5,O,O31,FALSE,FALSE,6438154,94,16813704,23140742,272826.62,F,FALSE,TRUE,92705,1.0171526586620927,Metropolitan,06059
330147739,2019,990,FULLERTON INTERFAITH EMERGENCY SERVICE,CA,8,X,X90,FALSE,FALSE,3136870,27,5430152,8298898,120456.76,M,FALSE,TRUE,92834,1.0171526586620927,Metropolitan,06059
952704522,2018,990,YOUTH EMPLOYMENT SERVICE,CA,5,J,J20,FALSE,FALSE,426144,5,551574,1318744,119746.4,F,FALSE,TRUE,92627,1.0171526586620927,Metropolitan,06059
953313707,2018,990,DAYLE MCINTOSH CENTER FOR THE DISABLED,CA,5,P,P80,FALSE,FALSE,2574539,35,2705209,543831,131575.9,F,FALSE,TRUE,92801,1.0171526586620927,Metropolitan,06059
952972669,2019,990,VOCATIONAL VISIONS,CA,5,J,J33,FALSE,FALSE,7965476,298,8079509,6454153,156761.81999999998,F,FALSE,TRUE,92691,1.0171526586620927,Metropolitan,06059
330047994,2018,990,ORANGE COUNTY'S UNITED WAY,CA,7,T,T70,FALSE,FALSE,15754186,55,18356117,27442812,424385.81999999995,F,FALSE,TRUE,92614,1.0171526586620927,Metropolitan,06059
941196188,2018,990,EASTERN STAR HOMES OF CALIFORNIA,CA,4,E,E91,FALSE,FALSE,3673639,76,3452395,6461545,81447.14,F,FALSE,TRUE,92886,1.0171526586620927,Metropolitan,06059
204088652,2019,990,ORANGE COUNTY FAMILY JUSTICE,CA,5,I,I05,FALSE,FALSE,310620,3,313735,283349,96099.2,F,FALSE,TRUE,92805,1.0171526586620927,Metropolitan,06059
330936136,2019,990,ART & CREATIVITY FOR HEALING,CA,1,A,A40,FALSE,FALSE,502830,37,618622,566229,99102.29999999999,F,FALSE,TRUE,92653,1.0171526586620927,Metropolitan,06059
941227739,2018,990,INSURANCE EDUCATIONAL ASSOCIATION,CA,9,Y,Y02,FALSE,FALSE,1012235,4,904331,326098,237223.65999999997,F,FALSE,TRUE,92704,1.0171526586620927,Metropolitan,06059
330563781,2018,990,ORANGE COUNTY CONSERVATION CORPS,CA,5,J,J22,FALSE,FALSE,4875786,209,5014874,6148314,236309.15999999997,F,FALSE,TRUE,92801,1.0171526586620927,Metropolitan,06059
953167866,2018,990,WAYMAKERS,CA,5,I,I20,FALSE,FALSE,21740397,394,22006303,6777346,187978.72,M,FALSE,TRUE,92705,1.0171526586620927,Metropolitan,06059
330380021,2019,990,ROYAL FAMILY KIDS INC,CA,5,N,N20,FALSE,FALSE,1863839,17,2054829,2540203,110744.18,M,FALSE,TRUE,92704,1.0171526586620927,Metropolitan,06059
330733191,2018,990,IRVINE PUBLIC SCHOOLS FOUNDATION,CA,2,B,B1220,FALSE,FALSE,7389202,362,10283295,8654638,240691.68,F,FALSE,TRUE,92618,1.0171526586620927,Metropolitan,06059
951709299,2018,990,YOUNG MENS CHRISTIAN ASSOCIATION,CA,5,P,P27,FALSE,FALSE,10673446,559,12386583,8367641,204831.47999999998,M,FALSE,TRUE,92802,1.0171526586620927,Metropolitan,06059
271692866,2018,990,KNOW THE TRUTH,CA,8,X,X84,FALSE,FALSE,2358269,5,1747171,105179,67549.09999999999,M,FALSE,TRUE,92808,1.0171526586620927,Metropolitan,06059
942583156,2018,990,CHAPA-DE INDIAN HEALTH PROGRAM INC,CA,4,E,E30,FALSE,FALSE,30929347,302,47709657,101620330,338242.27999999997,F,FALSE,TRUE,95603,2.2,Metropolitan,06061
941690631,2017,990,BLUE LINE ARTS,CA,1,A,A99,FALSE,FALSE,392311,4,313077,127723,96750.56,F,FALSE,TRUE,95678,2.2,Metropolitan,06061
260772414,2018,990,NORTH STATE BUILDING INDUSTRY FOUNDATION,CA,2,B,B90,FALSE,FALSE,872668,32,920258,88310,332388.3,M,FALSE,TRUE,95661,2.2,Metropolitan,06061
352252834,2018,990,LIGHTHOUSE COUNSELING AND,CA,2,B,B70,FALSE,FALSE,1223348,24,1282672,614014,160834,M,FALSE,TRUE,95648,2.2,Metropolitan,06061
237241877,2018,990,SIERRA COLLEGE FOUNDATION,CA,2,B,B11,FALSE,FALSE,1363061,6,5030901,9966974,183626.88,U,FALSE,TRUE,95677,2.2,Metropolitan,06061
462399959,2018,990,CREEKSIDE CHARTER MANAGEMENT,CA,2,B,B29,FALSE,FALSE,1828142,29,1936042,606717,175284.28,M,FALSE,TRUE,96146,2.2,Metropolitan,06061
941567871,2018,990,PLACER ARC,CA,5,P,P82,FALSE,FALSE,2839305,91,3504706,4069031,171292.34,F,FALSE,TRUE,95678,2.2,Metropolitan,06061
680430154,2018,990,SENIORS FIRST INC,CA,5,P,P81,FALSE,FALSE,1459871,40,1576006,482639,72540.5,F,FALSE,TRUE,95602,2.2,Metropolitan,06061
680179770,2019,990,SIERRA FOOTHILLS AIDS FOUNDATION,CA,4,G,G81,FALSE,FALSE,837651,11,910608,558768,94580.54,F,FALSE,TRUE,95602,2.2,Metropolitan,06061
275551434,2018,990,ROSEVILLE COMMUNITY DEVELOPMENT,CA,7,S,S20,FALSE,FALSE,365491,0,1501131,5009866,273428.42,M,FALSE,TRUE,95678,2.2,Metropolitan,06061
680449687,2018,990,FEATHER RIVER LAND TRUST,CA,3,C,C34,FALSE,FALSE,2045549,15,3098797,9943852,80807.58,M,FALSE,TRUE,95971,7.857142857142857,Rural,06063
951809576,2018,990,PALM SPRINGS ART MUSEUM,CA,1,A,A50,FALSE,FALSE,10846533,139,20748895,36419121,474513.39999999997,F,FALSE,TRUE,92263,1.1942604856512142,Metropolitan,06065
952755884,2018,990,PATHFINDER RANCH INC,CA,5,N,N20,FALSE,FALSE,2021290,81,2477308,8805170,86930.59999999999,M,FALSE,TRUE,92561,1.1942604856512142,Metropolitan,06065
751006381,2018,990,ABC RECOVERY CENTER INC,CA,4,F,F20,FALSE,FALSE,6456208,92,6806913,6642928,195747.84,M,FALSE,TRUE,92201,1.1942604856512142,Metropolitan,06065
264437263,2019,990,OLD TOWN ARTISAN STUDIO INC,CA,1,A,A20,FALSE,FALSE,769972,24,1088150,3456284,145350.03999999998,M,FALSE,TRUE,92253,1.1942604856512142,Metropolitan,06065
952706737,2018,990,HELP HOSPITALIZED VETERANS INC,CA,4,E,E86,FALSE,FALSE,12305542,64,12763605,6189006,274698.1,M,FALSE,TRUE,92596,1.1942604856512142,Metropolitan,06065
954106359,2019,990,CALIFORNIA COUNCIL ON PROBLEM GAMBLING,CA,4,F,F54,FALSE,FALSE,813720,2,760512,484975,141843.08,M,FALSE,TRUE,92562,1.1942604856512142,Metropolitan,06065
952783993,2018,990,UNITED WAY OF THE DESERT,CA,7,T,T70,FALSE,FALSE,1072433,8,1262172,1635816,121436.15999999999,F,FALSE,TRUE,92255,1.1942604856512142,Metropolitan,06065
951907771,2018,990,ARC RIVERSIDE,CA,5,P,P82,FALSE,FALSE,5462610,143,5438980,3549383,159747.22,M,FALSE,TRUE,92501,1.1942604856512142,Metropolitan,06065
953699116,2018,990,CALIFORNIA FAMILY LIFE CENTER,CA,5,P,P73,FALSE,FALSE,9139193,422,10181028,3531435,162513.13999999998,F,FALSE,TRUE,92546,1.1942604856512142,Metropolitan,06065
200909475,2018,990,OLIVET UNIVERSITY,CA,2,B,B43,TRUE,FALSE,26119904,71,30579573,96016925,101513.04,F,FALSE,TRUE,92539,1.1942604856512142,Metropolitan,06065
911962947,2016,990,SAFE ALTERNATIVES FOR EVERYONE INC,CA,5,I,I20,FALSE,FALSE,756409,16,710629,230856,91637.62,F,FALSE,TRUE,92590,1.1942604856512142,Metropolitan,06065
952477294,2018,990,PARKVIEW COMMUNITY HOSPITAL MEDICAL,CA,4,E,E22,FALSE,TRUE,162001859,1208,178363595,111273656,649913.32,M,FALSE,TRUE,92503,1.1942604856512142,Metropolitan,06065
